R3t,R3p,Et1,Ep,Et2,E
0.0,-0.9,-10.598829015507363,-7.955529109342024,-9.199228828947525,-55.507173907593824
0.0,-0.8,-10.598829015507363,-7.945957071729936,-9.374034289561678,-55.83764075359795
0.0,-0.7,-10.598829015507363,-7.92953764507547,-9.571457093290519,-56.199647507746704
0.0,-0.6,-10.598829015507363,-7.908075548009947,-9.781141442246735,-56.57609201152809
0.0,-0.5,-10.598829015507363,-7.883730670204386,-9.990651971078478,-56.94642331358045
0.0,-0.4,-10.598829015507363,-7.858969125547446,-10.186927686387207,-57.28945165488403
0.0,-0.3,-10.598829015507363,-7.8362538911169395,-10.356606390385423,-57.58337859401945
0.0,-0.2,-10.598829015507363,-7.817929971613921,-10.487597220344469,-57.808712414931506
0.0,-0.1,-10.598829015507363,-7.806068777455948,-10.570415362773929,-57.95062631147448
0.0,0.0,-10.598829015507363,-7.80199372745119,-10.598829015507363,-57.99930351693183
0.0,0.1,-10.598829015507363,-7.806068777455948,-10.570415362773929,-57.95062631147448
0.0,0.2,-10.598829015507363,-7.817929971613921,-10.487597220344469,-57.808712414931506
0.0,0.3,-10.598829015507363,-7.836254518595524,-10.356606390385423,-57.58337984897662
0.0,0.4,-10.598829015507363,-7.858969125547446,-10.186927686387207,-57.28945165488403
0.0,0.5,-10.598829015507363,-7.883730670204386,-9.990651971078478,-56.94642331358045
0.0,0.6,-10.598829015507363,-7.908075548009947,-9.781141442246735,-56.57609201152809
0.0,0.7,-10.598829015507363,-7.92953764507547,-9.571457093290519,-56.199647507746704
0.0,0.8,-10.598829015507363,-7.945957071729936,-9.374034289561678,-55.83764075359795
0.0,0.9,-10.598829015507363,-7.955529109342024,-9.199228828947525,-55.507173907593824
0.0,1.0,-10.598829015507363,-7.956899591139518,-9.055682778940536,-55.22282277117483
0.0,1.1,-10.598829015507363,-7.9492590294685215,-8.950355225300882,-54.99688654055353
0.0,1.2,-10.598829015507363,-7.932208327576518,-8.886867528781295,-54.83580974373035
0.0,1.3,-10.598829015507363,-7.905485186725855,-8.866761480632704,-54.74215136573184
0.0,1.4,-10.598829015507363,-7.869113452150486,-8.888738135923631,-54.71336120716296
0.0,1.5,-10.598829015507363,-7.8232550212414935,-8.949147896026261,-54.742463865550235
0.0,1.6,-10.598829015507363,-7.76822239428293,-9.042935540725011,-54.81997390103061
0.0,1.7,-10.598829015507363,-7.704674456850626,-9.161971050139982,-54.93094904499594
0.0,1.8,-10.598829015507363,-7.6337231560610235,-9.296540569746867,-55.058185482630506
0.0,1.9,-10.598829015507363,-7.556791685055941,-9.434977433353197,-55.181196267833
0.0,2.0,-10.598829015507363,-7.475655897054821,-9.565122379688546,-55.27921458450146
0.0,2.1,-10.598829015507363,-7.3923614748055115,-9.675114842597395,-55.33261066582054
0.0,2.2,-10.598829015507363,-7.30904697207734,-9.753757533442695,-55.323267042054795
0.0,2.3,-10.598829015507363,-7.227822077577002,-9.791780246887356,-55.23686267994344
0.0,2.4,-10.598829015507363,-7.1506032071774825,-9.782580950122792,-55.064026345615275
0.0,2.5,-10.598829015507363,-7.078736996627413,-9.723045311577152,-54.801222647423856
0.0,2.6,-10.598829015507363,-7.012943828245625,-9.61368349607801,-54.450912679662
0.0,2.7,-10.598829015507363,-6.9532575871562585,-9.458724294381682,-54.021621794090606
0.0,2.8,-10.598829015507363,-6.899010602734052,-9.265546595677733,-53.526772427838296
0.0,2.9,-10.598829015507363,-6.848989270394668,-9.043947714264505,-52.98353200033307
0.0,3.0,-10.598829015507363,-6.801658701268025,-8.805114898306783,-52.41120523016434
0.0,3.1,-10.598829015507363,-6.755330892978236,-8.560224100772757,-51.82876801851671
0.0,3.2,-10.598829015507363,-6.7084458557656035,-8.320024568005465,-51.25459887855686
0.0,3.3,-10.598829015507363,-6.659707154030912,-8.094191876531113,-50.705456092138775
0.0,3.4,-10.598829015507363,-6.607975229737349,-7.890732426720206,-50.195073343929835
0.0,3.5,-10.598829015507363,-6.552401689114049,-7.715913788357284,-49.73428898595739
0.0,3.6,-10.598829015507363,-6.492380357580259,-7.573694294434972,-49.32980733504519
0.0,3.7,-10.598829015507363,-6.427389146876521,-7.466186771169305,-48.98480986710638
0.0,3.8,-10.598829015507363,-6.357074141385965,-7.393845535989385,-48.699497385765426
0.0,3.9,-10.598829015507363,-6.281363804941066,-7.354771743121091,-48.46992912713904
0.0,4.0,-10.598829015507363,-6.200287002837285,-7.345278771826997,-48.28878958034329
0.1,-3.9,-10.570415362773929,-6.281363804941066,-7.345278771826997,-48.394115879083984
0.1,-3.8,-10.570415362773929,-6.357074141385965,-7.354771743121091,-48.56452249456197
0.1,-3.7,-10.570415362773929,-6.427389146876521,-7.393845535989385,-48.78330009127967
0.1,-3.6,-10.570415362773929,-6.492380357580259,-7.466186771169305,-49.057964983046986
0.1,-3.5,-10.570415362773929,-6.552401689114049,-7.573694294434972,-49.3930226926459
0.1,-3.4,-10.570415362773929,-6.607975229737349,-7.715913788357284,-49.78860876173712
0.1,-3.3,-10.570415362773929,-6.659707154030912,-7.890732426720206,-50.24170988705009
0.1,-3.2,-10.570415362773929,-6.7084458557656035,-8.094191876531113,-50.74610619014129
0.1,-3.1,-10.570415362773929,-6.755330892978236,-8.320024568005465,-51.29154164751526
0.1,-3.0,-10.570415362773929,-6.801658701268025,-8.560224100772757,-51.86459632962942
0.1,-2.9,-10.570415362773929,-6.848989270394668,-8.805114898306783,-52.44903906295076
0.1,-2.8,-10.570415362773929,-6.899010602734052,-9.043947714264505,-53.02674735954497
0.1,-2.7,-10.570415362773929,-6.9532575871562585,-9.265546595677733,-53.57843909121584
0.1,-2.6,-10.570415362773929,-7.012943828245625,-9.458724294381682,-54.08416697080247
0.1,-2.5,-10.570415362773929,-7.078736996627413,-9.61368349607801,-54.525671710958704
0.1,-2.4,-10.570415362773929,-7.1506032071774825,-9.723045311577152,-54.88812776305713
0.1,-2.3,-10.570415362773929,-7.227822077577002,-9.782580950122792,-55.16163678094745
0.1,-2.2,-10.570415362773929,-7.30904697207734,-9.791780246887356,-55.34248516347725
0.1,-2.1,-10.570415362773929,-7.3923614748055115,-9.753757533442695,-55.43306874204427
0.1,-2.0,-10.570415362773929,-7.475655897054821,-9.675114842597395,-55.44237220485229
0.1,-1.9,-10.570415362773929,-7.556791685055941,-9.565122379688546,-55.38465885503683
0.1,-1.8,-10.570415362773929,-7.6337231560610235,-9.434977433353197,-55.2782319043763
0.1,-1.7,-10.570415362773929,-7.704674456850626,-9.296540569746867,-55.14326077874284
0.1,-1.6,-10.570415362773929,-7.76822239428293,-9.161971050139982,-55.00121761439368
0.1,-1.5,-10.570415362773929,-7.8232550212414935,-9.042935540725011,-54.87321184948087
0.1,-1.4,-10.570415362773929,-7.869113452150486,-8.949147896026261,-54.77735342190135
0.1,-1.3,-10.570415362773929,-7.905485186725855,-8.888738135923631,-54.72927737084683
0.1,-1.2,-10.570415362773929,-7.932208327576518,-8.866761480632704,-54.7387703419663
0.1,-1.1,-10.570415362773929,-7.9492590294685215,-8.886867528781295,-54.81308384204749
0.1,-1.0,-10.570415362773929,-7.956899591139518,-8.950355225300882,-54.95534035842866
0.1,-0.9,-10.570415362773929,-7.955529109342024,-9.055682778940536,-55.16325450211298
0.1,-0.8,-10.570415362773929,-7.945957071729936,-9.199228828947525,-55.43120252690278
0.1,-0.7,-10.570415362773929,-7.92953764507547,-9.374034289561678,-55.74797459482215
0.1,-0.6,-10.570415362773929,-7.908075548009947,-9.571457093290519,-56.09989600814879
0.1,-0.5,-10.570415362773929,-7.883730670204386,-9.781141442246735,-56.4705749504501
0.1,-0.4,-10.570415362773929,-7.858969125547446,-9.990651971078478,-56.840072918799706
0.1,-0.3,-10.570415362773929,-7.8362538911169395,-10.186927686387207,-57.18719388055615
0.1,-0.2,-10.570415362773929,-7.817929971613921,-10.356606390385423,-57.489903449546546
0.1,-0.1,-10.570415362773929,-7.806068777455948,-10.487597220344469,-57.72816272114869
0.1,0.0,-10.570415362773929,-7.80199372745119,-10.570415362773929,-57.885648905998096
0.1,0.1,-10.570415362773929,-7.806068777455948,-10.598829015507363,-57.95062631147448
0.1,0.2,-10.570415362773929,-7.817929971613921,-10.570415362773929,-57.91752139432356
0.1,0.3,-10.570415362773929,-7.836254518595524,-10.487597220344469,-57.788534203427844
0.1,0.4,-10.570415362773929,-7.858969125547446,-10.356606390385423,-57.571981757413596
0.1,0.5,-10.570415362773929,-7.883730670204386,-10.186927686387207,-57.282147438731045
0.1,0.6,-10.570415362773929,-7.908075548009947,-9.990651971078478,-56.93828576372471
0.1,0.7,-10.570415362773929,-7.92953764507547,-9.781141442246735,-56.56218890019227
0.1,0.8,-10.570415362773929,-7.945957071729936,-9.571457093290519,-56.17565905558877
0.1,0.9,-10.570415362773929,-7.955529109342024,-9.374034289561678,-55.79995752335526
0.1,1.0,-10.570415362773929,-7.956899591139518,-9.199228828947525,-55.453087565721944
0.1,1.1,-10.570415362773929,-7.9492590294685215,-9.055682778940536,-55.15071434236597
0.1,1.2,-10.570415362773929,-7.932208327576518,-8.950355225300882,-54.90595783130266
0.1,1.3,-10.570415362773929,-7.905485186725855,-8.886867528781295,-54.72553615656216
0.1,1.4,-10.570415362773929,-7.869113452150486,-8.866761480632704,-54.61258059111424
0.1,1.5,-10.570415362773929,-7.8232550212414935,-8.888738135923631,-54.56481703987811
0.1,1.6,-10.570415362773929,-7.76822239428293,-8.949147896026261,-54.57557130616624
0.1,1.7,-10.570415362773929,-7.704674456850626,-9.042935540725011,-54.63605072069913
0.1,1.8,-10.570415362773929,-7.6337231560610235,-9.161971050139982,-54.73221913794987
0.1,1.9,-10.570415362773929,-7.556791685055941,-9.296540569746867,-54.847495235153474
0.1,2.0,-10.570415362773929,-7.475655897054821,-9.434977433353197,-54.962097386363894
0.1,2.1,-10.570415362773929,-7.3923614748055115,-9.565122379688546,-55.05579843453597
0.1,2.2,-10.570415362773929,-7.30904697207734,-9.675114842597395,-55.10915435489733
0.1,2.3,-10.570415362773929,-7.227822077577002,-9.753757533442695,-55.10398994758725
0.1,2.4,-10.570415362773929,-7.1506032071774825,-9.791780246887356,-55.025597633677535
0.1,2.5,-10.570415362773929,-7.078736996627413,-9.782580950122792,-54.86346661904827
0.1,2.6,-10.570415362773929,-7.012943828245625,-9.723045311577152,-54.61280900519341
0.1,2.7,-10.570415362773929,-6.9532575871562585,-9.61368349607801,-54.274712892016396
0.1,2.8,-10.570415362773929,-6.899010602734052,-9.458724294381682,-53.856300519779325
0.1,2.9,-10.570415362773929,-6.848989270394668,-9.265546595677733,-53.36990245769266
0.1,3.0,-10.570415362773929,-6.801658701268025,-9.043947714264505,-52.832043556612916
0.1,3.1,-10.570415362773929,-6.755330892978236,-8.805114898306783,-52.261722308117896
0.1,3.2,-10.570415362773929,-6.7084458557656035,-8.560224100772757,-51.67817063862458
0.1,3.3,-10.570415362773929,-6.659707154030912,-8.320024568005465,-51.10029416962061
0.1,3.4,-10.570415362773929,-6.607975229737349,-8.094191876531113,-50.54516493808478
0.1,3.5,-10.570415362773929,-6.552401689114049,-7.890732426720206,-50.02709895721637
0.1,3.6,-10.570415362773929,-6.492380357580259,-7.715913788357284,-49.557419017422944
0.1,3.7,-10.570415362773929,-6.427389146876521,-7.573694294434972,-49.142997608170845
0.1,3.8,-10.570415362773929,-6.357074141385965,-7.466186771169305,-48.7873525506584
0.1,3.9,-10.570415362773929,-6.281363804941066,-7.393845535989385,-48.49124940740876
0.1,4.0,-10.570415362773929,-6.200287002837285,-7.354771743121091,-48.25094821746461
0.2,-3.8,-10.487597220344469,-6.357074141385965,-7.345278771826997,-48.37990026711486
0.2,-3.7,-10.487597220344469,-6.427389146876521,-7.354771743121091,-48.53951622068416
0.2,-3.6,-10.487597220344469,-6.492380357580259,-7.393845535989385,-48.74764622782823
0.2,-3.5,-10.487597220344469,-6.552401689114049,-7.466186771169305,-49.012371361255646
0.2,-3.4,-10.487597220344469,-6.607975229737349,-7.573694294434972,-49.33853348903358
0.2,-3.3,-10.487597220344469,-6.659707154030912,-7.715913788357284,-49.72643632546533
0.2,-3.2,-10.487597220344469,-6.7084458557656035,-7.890732426720206,-50.173551005660556
0.2,-3.1,-10.487597220344469,-6.755330892978236,-8.094191876531113,-50.674239979707636
0.2,-3.0,-10.487597220344469,-6.801658701268025,-8.320024568005465,-51.21856097923592
0.2,-2.9,-10.487597220344469,-6.848989270394668,-8.560224100772757,-51.79362118302379
0.2,-2.8,-10.487597220344469,-6.899010602734052,-8.805114898306783,-52.38344544277061
0.2,-2.7,-10.487597220344469,-6.9532575871562585,-9.043947714264505,-52.969605043530464
0.2,-2.6,-10.487597220344469,-7.012943828245625,-9.265546595677733,-53.532175288535655
0.2,-2.5,-10.487597220344469,-7.078736996627413,-9.458724294381682,-54.05011702270713
0.2,-2.4,-10.487597220344469,-7.1506032071774825,-9.61368349607801,-54.503767847199924
0.2,-2.3,-10.487597220344469,-7.227822077577002,-9.723045311577152,-54.87692921899725
0.2,-2.2,-10.487597220344469,-7.30904697207734,-9.782580950122792,-55.1584502850892
0.2,-2.1,-10.487597220344469,-7.3923614748055115,-9.791780246887356,-55.34347788407467
0.2,-2.0,-10.487597220344469,-7.475655897054821,-9.753757533442695,-55.43402130168397
0.2,-1.9,-10.487597220344469,-7.556791685055941,-9.675114842597395,-55.43900749599561
0.2,-1.8,-10.487597220344469,-7.6337231560610235,-9.565122379688546,-55.37288551218808
0.2,-1.7,-10.487597220344469,-7.704674456850626,-9.434977433353197,-55.25449822109658
0.2,-1.6,-10.487597220344469,-7.76822239428293,-9.296540569746867,-55.10472036874853
0.2,-1.5,-10.487597220344469,-7.8232550212414935,-9.161971050139982,-54.94564658345189
0.2,-1.4,-10.487597220344469,-7.869113452150486,-9.042935540725011,-54.79929242643993
0.2,-1.3,-10.487597220344469,-7.905485186725855,-8.949147896026261,-54.68446060619317
0.2,-1.2,-10.487597220344469,-7.932208327576518,-8.888738135923631,-54.61708736768924
0.2,-1.1,-10.487597220344469,-7.9492590294685215,-8.866761480632704,-54.60723546089139
0.2,-1.0,-10.487597220344469,-7.956899591139518,-8.886867528781295,-54.66272868053056
0.2,-0.9,-10.487597220344469,-7.955529109342024,-8.950355225300882,-54.78696310997475
0.2,-0.8,-10.487597220344469,-7.945957071729936,-9.055682778940536,-54.97847414202988
0.2,-0.7,-10.487597220344469,-7.92953764507547,-9.199228828947525,-55.23272738873493
0.2,-0.6,-10.487597220344469,-7.908075548009947,-9.374034289561678,-55.53941411583219
0.2,-0.5,-10.487597220344469,-7.883730670204386,-9.571457093290519,-55.88556996767875
0.2,-0.4,-10.487597220344469,-7.858969125547446,-9.781141442246735,-56.2554155762773
0.2,-0.3,-10.487597220344469,-7.8362538911169395,-9.990651971078478,-56.62900616507977
0.2,-0.2,-10.487597220344469,-7.817929971613921,-10.186927686387207,-56.984909756691195
0.2,-0.1,-10.487597220344469,-7.806068777455948,-10.356606390385423,-57.30054477637168
0.2,0.0,-10.487597220344469,-7.80199372745119,-10.487597220344469,-57.55437633628026
0.2,0.1,-10.487597220344469,-7.806068777455948,-10.570415362773929,-57.72816272114869
0.2,0.2,-10.487597220344469,-7.817929971613921,-10.598829015507363,-57.808712414931506
0.2,0.3,-10.487597220344469,-7.836254518595524,-10.570415362773929,-57.788534203427844
0.2,0.4,-10.487597220344469,-7.858969125547446,-10.487597220344469,-57.66832713247277
0.2,0.5,-10.487597220344469,-7.883730670204386,-10.356606390385423,-57.455868561868556
0.2,0.6,-10.487597220344469,-7.908075548009947,-10.186927686387207,-57.16520090948325
0.2,0.7,-10.487597220344469,-7.92953764507547,-9.990651971078478,-56.815573672996834
0.2,0.8,-10.487597220344469,-7.945957071729936,-9.781141442246735,-56.42939146864228
0.2,0.9,-10.487597220344469,-7.955529109342024,-9.571457093290519,-56.02916684595402
0.2,1.0,-10.487597220344469,-7.956899591139518,-9.374034289561678,-55.63706220209133
0.2,1.1,-10.487597220344469,-7.9492590294685215,-9.199228828947525,-55.27217015752103
0.2,1.2,-10.487597220344469,-7.932208327576518,-9.055682778940536,-54.950976653723046
0.2,1.3,-10.487597220344469,-7.905485186725855,-8.950355225300882,-54.68687526474241
0.2,1.4,-10.487597220344469,-7.869113452150486,-8.886867528781295,-54.4871564025525
0.2,1.5,-10.487597220344469,-7.8232550212414935,-8.866761480632704,-54.35522744443733
0.2,1.6,-10.487597220344469,-7.76822239428293,-8.888738135923631,-54.28911550110206
0.2,1.7,-10.487597220344469,-7.704674456850626,-8.949147896026261,-54.28283914644271
0.2,1.8,-10.487597220344469,-7.6337231560610235,-9.042935540725011,-54.32851183426101
0.2,1.9,-10.487597220344469,-7.556791685055941,-9.161971050139982,-54.412719911080785
0.2,2.0,-10.487597220344469,-7.475655897054821,-9.296540569746867,-54.519587374292314
0.2,2.1,-10.487597220344469,-7.3923614748055115,-9.434977433353197,-54.629872257006355
0.2,2.2,-10.487597220344469,-7.30904697207734,-9.565122379688546,-54.72353314422071
0.2,2.3,-10.487597220344469,-7.227822077577002,-9.675114842597395,-54.78106828103773
0.2,2.4,-10.487597220344469,-7.1506032071774825,-9.753757533442695,-54.78391592192929
0.2,2.5,-10.487597220344469,-7.078736996627413,-9.791780246887356,-54.716228927718475
0.2,2.6,-10.487597220344469,-7.012943828245625,-9.782580950122792,-54.56624399742577
0.2,2.7,-10.487597220344469,-6.9532575871562585,-9.723045311577152,-54.32780023815576
0.2,2.8,-10.487597220344469,-6.899010602734052,-9.61368349607801,-54.00058263831306
0.2,2.9,-10.487597220344469,-6.848989270394668,-9.458724294381682,-53.59062157024164
0.2,3.0,-10.487597220344469,-6.801658701268025,-9.265546595677733,-53.109605034580454
0.2,3.1,-10.487597220344469,-6.755330892978236,-9.043947714264505,-52.57375165517442
0.2,3.2,-10.487597220344469,-6.7084458557656035,-8.805114898306783,-52.00231594883371
0.2,3.3,-10.487597220344469,-6.659707154030912,-8.560224100772757,-51.415056950296275
0.2,3.4,-10.487597220344469,-6.607975229737349,-8.320024568005465,-50.831194036174566
0.2,3.5,-10.487597220344469,-6.552401689114049,-8.094191876531113,-50.26838157197926
0.2,3.6,-10.487597220344469,-6.492380357580259,-7.890732426720206,-49.74142000928987
0.2,3.7,-10.487597220344469,-6.427389146876521,-7.715913788357284,-49.26180031115655
0.2,3.8,-10.487597220344469,-6.357074141385965,-7.573694294434972,-48.83673131233081
0.2,3.9,-10.487597220344469,-6.281363804941066,-7.466186771169305,-48.47029559290968
0.2,4.0,-10.487597220344469,-6.200287002837285,-7.393845535989385,-48.16345951834228
0.3,-3.7,-10.356606390385423,-6.427389146876521,-7.345278771826997,-48.25854861817788
0.3,-3.6,-10.356606390385423,-6.492380357580259,-7.354771743121091,-48.40751698217355
0.3,-3.5,-10.356606390385423,-6.552401689114049,-7.393845535989385,-48.605707230977714
0.3,-3.4,-10.356606390385423,-6.607975229737349,-7.466186771169305,-48.86153678258415
0.3,-3.3,-10.356606390385423,-6.659707154030912,-7.573694294434972,-49.18001567770261
0.3,-3.2,-10.356606390385423,-6.7084458557656035,-7.715913788357284,-49.56193206901662
0.3,-3.1,-10.356606390385423,-6.755330892978236,-7.890732426720206,-50.00533942016773
0.3,-3.0,-10.356606390385423,-6.801658701268025,-8.094191876531113,-50.50491393636912
0.3,-2.9,-10.356606390385423,-6.848989270394668,-8.320024568005465,-51.05124045757111
0.3,-2.8,-10.356606390385423,-6.899010602734052,-8.560224100772757,-51.63168218778446
0.3,-2.7,-10.356606390385423,-6.9532575871562585,-8.805114898306783,-52.22995775169693
0.3,-2.6,-10.356606390385423,-7.012943828245625,-9.043947714264505,-52.826995865791105
0.3,-2.5,-10.356606390385423,-7.078736996627413,-9.265546595677733,-53.40177996538114
0.3,-2.4,-10.356606390385423,-7.1506032071774825,-9.458724294381682,-53.931867783889174
0.3,-2.3,-10.356606390385423,-7.227822077577002,-9.61368349607801,-54.39622392808087
0.3,-2.2,-10.356606390385423,-7.30904697207734,-9.723045311577152,-54.77739734807983
0.3,-2.1,-10.356606390385423,-7.3923614748055115,-9.782580950122792,-55.06309763062745
0.3,-2.0,-10.356606390385423,-7.475655897054821,-9.791780246887356,-55.2480850686552
0.3,-1.9,-10.356606390385423,-7.556791685055941,-9.753757533442695,-55.33431121776812
0.3,-1.8,-10.356606390385423,-7.6337231560610235,-9.675114842597395,-55.33088877808768
0.3,-1.7,-10.356606390385423,-7.704674456850626,-9.565122379688546,-55.25280645384919
0.3,-1.6,-10.356606390385423,-7.76822239428293,-9.434977433353197,-55.1196124360431
0.3,-1.5,-10.356606390385423,-7.8232550212414935,-9.296540569746867,-54.952803962747566
0.3,-1.4,-10.356606390385423,-7.869113452150486,-9.161971050139982,-54.77538178535178
0.3,-1.3,-10.356606390385423,-7.905485186725855,-9.042935540725011,-54.61005423567258
0.3,-1.2,-10.356606390385423,-7.932208327576518,-8.949147896026261,-54.475925227976404
0.3,-1.1,-10.356606390385423,-7.9492590294685215,-8.888738135923631,-54.38920711155515
0.3,-1.0,-10.356606390385423,-7.956899591139518,-8.866761480632704,-54.36053492431529
0.3,-0.9,-10.356606390385423,-7.955529109342024,-8.886867528781295,-54.39800605701748
0.3,-0.8,-10.356606390385423,-7.945957071729936,-8.950355225300882,-54.50583737483248
0.3,-0.7,-10.356606390385423,-7.92953764507547,-9.055682778940536,-54.68365362880286
0.3,-0.6,-10.356606390385423,-7.908075548009947,-9.199228828947525,-54.92782153468579
0.3,-0.5,-10.356606390385423,-7.883730670204386,-9.374034289561678,-55.22874270030297
0.3,-0.4,-10.356606390385423,-7.858969125547446,-9.571457093290519,-55.574065218446776
0.3,-0.3,-10.356606390385423,-7.8362538911169395,-9.781141442246735,-55.948003447498195
0.3,-0.2,-10.356606390385423,-7.817929971613921,-9.990651971078478,-56.330376666155644
0.3,-0.1,-10.356606390385423,-7.806068777455948,-10.186927686387207,-56.69920570845716
0.3,0.0,-10.356606390385423,-7.80199372745119,-10.356606390385423,-57.03041301644407
0.3,0.1,-10.356606390385423,-7.806068777455948,-10.487597220344469,-57.30054477637168
0.3,0.2,-10.356606390385423,-7.817929971613921,-10.570415362773929,-57.489903449546546
0.3,0.3,-10.356606390385423,-7.836254518595524,-10.598829015507363,-57.58337984897662
0.3,0.4,-10.356606390385423,-7.858969125547446,-10.570415362773929,-57.571981757413596
0.3,0.5,-10.356606390385423,-7.883730670204386,-10.487597220344469,-57.455868561868556
0.3,0.6,-10.356606390385423,-7.908075548009947,-10.356606390385423,-57.242576657561585
0.3,0.7,-10.356606390385423,-7.92953764507547,-10.186927686387207,-56.9461434436962
0.3,0.8,-10.356606390385423,-7.945957071729936,-9.990651971078478,-56.58643086638767
0.3,0.9,-10.356606390385423,-7.955529109342024,-9.781141442246735,-56.18655388394836
0.3,1.0,-10.356606390385423,-7.956899591139518,-9.571457093290519,-55.76992614963092
0.3,1.1,-10.356606390385423,-7.9492590294685215,-9.374034289561678,-55.359799418831244
0.3,1.2,-10.356606390385423,-7.932208327576518,-9.199228828947525,-54.97608709381893
0.3,1.3,-10.356606390385423,-7.905485186725855,-9.055682778940536,-54.63554871210363
0.3,1.4,-10.356606390385423,-7.869113452150486,-8.950355225300882,-54.35215013567358
0.3,1.5,-10.356606390385423,-7.8232550212414935,-8.886867528781295,-54.13345788081642
0.3,1.6,-10.356606390385423,-7.76822239428293,-8.866761480632704,-53.98318053060211
0.3,1.7,-10.356606390385423,-7.704674456850626,-8.888738135923631,-53.90003796631936
0.3,1.8,-10.356606390385423,-7.6337231560610235,-8.949147896026261,-53.878954884945415
0.3,1.9,-10.356606390385423,-7.556791685055941,-9.042935540725011,-53.91266723233275
0.3,2.0,-10.356606390385423,-7.475655897054821,-9.161971050139982,-53.98846667516045
0.3,2.1,-10.356606390385423,-7.3923614748055115,-9.296540569746867,-54.0910168698756
0.3,2.2,-10.356606390385423,-7.30904697207734,-9.434977433353197,-54.20126159163192
0.3,2.3,-10.356606390385423,-7.227822077577002,-9.565122379688546,-54.29910169530194
0.3,2.4,-10.356606390385423,-7.1506032071774825,-9.675114842597395,-54.3646488803206
0.3,2.5,-10.356606390385423,-7.078736996627413,-9.753757533442695,-54.37820184091106
0.3,2.6,-10.356606390385423,-7.012943828245625,-9.791780246887356,-54.32266093103681
0.3,2.7,-10.356606390385423,-6.9532575871562585,-9.782580950122792,-54.18488985532895
0.3,2.8,-10.356606390385423,-6.899010602734052,-9.723045311577152,-53.957324609393254
0.3,2.9,-10.356606390385423,-6.848989270394668,-9.61368349607801,-53.6385583137162
0.3,3.0,-10.356606390385423,-6.801658701268025,-9.458724294381682,-53.23397877207026
0.3,3.1,-10.356606390385423,-6.755330892978236,-9.265546595677733,-52.754967758082785
0.3,3.2,-10.356606390385423,-6.7084458557656035,-9.043947714264505,-52.21799992083106
0.3,3.3,-10.356606390385423,-6.659707154030912,-8.805114898306783,-51.642856885446236
0.3,3.4,-10.356606390385423,-6.607975229737349,-8.560224100772757,-51.04961144179106
0.3,3.5,-10.356606390385423,-6.552401689114049,-8.320024568005465,-50.458065295009874
0.3,3.6,-10.356606390385423,-6.492380357580259,-8.094191876531113,-49.88635724899359
0.3,3.7,-10.356606390385423,-6.427389146876521,-7.890732426720206,-49.3494559279643
0.3,3.8,-10.356606390385423,-6.357074141385965,-7.715913788357284,-48.859188640257344
0.3,3.9,-10.356606390385423,-6.281363804941066,-7.573694294434972,-48.42332897952292
0.3,4.0,-10.356606390385423,-6.200287002837285,-7.466186771169305,-48.046160328784026
0.4,-3.6,-10.186927686387207,-6.492380357580259,-7.345278771826997,-48.04917363158893
0.4,-3.5,-10.186927686387207,-6.552401689114049,-7.354771743121091,-48.188202237244695
0.4,-3.4,-10.186927686387207,-6.607975229737349,-7.393845535989385,-48.37749690422788
0.4,-3.3,-10.186927686387207,-6.659707154030912,-7.466186771169305,-48.62564322317485
0.4,-3.2,-10.186927686387207,-6.7084458557656035,-7.573694294434972,-48.938135673175566
0.4,-3.1,-10.186927686387207,-6.755330892978236,-7.715913788357284,-49.316344735445455
0.4,-3.0,-10.186927686387207,-6.801658701268025,-7.890732426720206,-49.758637628750876
0.4,-2.9,-10.186927686387207,-6.848989270394668,-8.094191876531113,-50.26021766662598
0.4,-2.8,-10.186927686387207,-6.899010602734052,-8.320024568005465,-50.81192571425345
0.4,-2.7,-10.186927686387207,-6.9532575871562585,-8.560224100772757,-51.400818748632446
0.4,-2.6,-10.186927686387207,-7.012943828245625,-8.805114898306783,-52.00997282587923
0.4,-2.5,-10.186927686387207,-7.078736996627413,-9.043947714264505,-52.61922479455825
0.4,-2.4,-10.186927686387207,-7.1506032071774825,-9.265546595677733,-53.20615497848485
0.4,-2.3,-10.186927686387207,-7.227822077577002,-9.458724294381682,-53.74694811669178
0.4,-2.2,-10.186927686387207,-7.30904697207734,-9.61368349607801,-54.219316309085116
0.4,-2.1,-10.186927686387207,-7.3923614748055115,-9.723045311577152,-54.60466894553974
0.4,-2.0,-10.186927686387207,-7.475655897054821,-9.782580950122792,-54.89032906712964
0.4,-1.9,-10.186927686387207,-7.556791685055941,-9.791780246887356,-55.07099923666101
0.4,-1.8,-10.186927686387207,-7.6337231560610235,-9.753757533442695,-55.14881675178185
0.4,-1.7,-10.186927686387207,-7.704674456850626,-9.675114842597395,-55.133433971670456
0.4,-1.6,-10.186927686387207,-7.76822239428293,-9.565122379688546,-55.040544920717366
0.4,-1.5,-10.186927686387207,-7.8232550212414935,-9.434977433353197,-54.890320281963795
0.4,-1.4,-10.186927686387207,-7.869113452150486,-9.296540569746867,-54.70516341656912
0.4,-1.3,-10.186927686387207,-7.905485186725855,-9.161971050139982,-54.50876784650609
0.4,-1.2,-10.186927686387207,-7.932208327576518,-9.042935540725011,-54.324143109377474
