R3t,R3p,Et1,Ep,Et2,E
0.0,2.7,-7.864737197465729,-4.87809582229238,-6.746668117353693,-38.9790022742236
0.0,2.8,-7.864737197465729,-4.8195629444671795,-6.594268528686371,-38.55713734123856
0.0,2.9,-7.864737197465729,-4.764180166996084,-6.420875593146775,-38.099585915217176
0.0,3.0,-7.864737197465729,-4.710905823041685,-6.2339196563116275,-37.61912535363808
0.0,3.1,-7.864737197465729,-4.658547016151715,-6.041270321176853,-37.129109069588594
0.0,3.2,-7.864737197465729,-4.60603384161368,-5.85038177925162,-36.64230563666206
0.0,3.3,-7.864737197465729,-4.552446997840889,-5.667780761723407,-36.16992991406005
0.0,3.4,-7.864737197465729,-4.4969713487662375,-5.4990188498049974,-35.72145479207393
0.0,3.5,-7.864737197465729,-4.438994444906712,-5.348253924865276,-35.30397113447543
0.0,3.6,-7.864737197465729,-4.378016788046807,-5.218253933067899,-34.92201583716087
0.0,3.7,-7.864737197465729,-4.313633007113822,-5.110801630769856,-34.578343670698814
0.0,3.8,-7.864737197465729,-4.245577037567273,-5.0263067817431875,-34.27324203355238
0.0,3.9,-7.864737197465729,-4.173796168528497,-4.963632965402212,-34.004332662792876
0.0,4.0,-7.864737197465729,-4.09831550065428,-4.92056444415357,-33.76723428454716
0.1,-3.9,-7.843527359422296,-4.173796168528497,-4.92056444415357,-33.875775944208726
0.1,-3.8,-7.843527359422296,-4.245577037567273,-4.963632965402212,-34.10547472478356
0.1,-3.7,-7.843527359422296,-4.313633007113822,-5.0263067817431875,-34.36693429655861
0.1,-3.6,-7.843527359422296,-4.378016788046807,-5.110801630769856,-34.66469155647792
0.1,-3.5,-7.843527359422296,-4.438994444906712,-5.218253933067899,-35.001551474793814
0.1,-3.4,-7.843527359422296,-4.4969713487662375,-5.348253924865276,-35.37750526610762
0.1,-3.3,-7.843527359422296,-4.552446997840889,-5.4990188498049974,-35.789986414136365
0.1,-3.2,-7.843527359422296,-4.60603384161368,-5.667780761723407,-36.234683925518766
0.1,-3.1,-7.843527359422296,-4.658547643688507,-5.85038177925162,-36.70491356472485
0.1,-3.0,-7.843527359422296,-4.710905823041685,-6.041270321176853,-37.19140700728167
0.1,-2.9,-7.843527359422296,-4.764180166996084,-6.2339196563116275,-37.683254365460016
0.1,-2.8,-7.843527359422296,-4.8195629444671795,-6.420875593146775,-38.1679317940725
0.1,-2.7,-7.843527359422296,-4.87809582229238,-6.594268528686371,-38.631783420802094
0.1,-2.6,-7.843527359422296,-4.940506711951457,-6.746668117353693,-39.06140437745489
0.1,-2.5,-7.843527359422296,-5.007116898428649,-6.8713411767967045,-39.4439708692953
0.1,-2.4,-7.843527359422296,-5.077765739290044,-6.963055528292898,-39.768697254010476
0.1,-2.3,-7.843527359422296,-5.151764228474349,-7.018780298822094,-40.02814377343748
0.1,-2.2,-7.843527359422296,-5.227970297797583,-7.038030423107557,-40.21905616065487
0.1,-2.1,-7.843527359422296,-5.304906788864173,-7.022945710050408,-40.342759716673754
0.1,-2.0,-7.843527359422296,-5.380939665599726,-6.978361752058845,-40.405657554161735
0.1,-1.9,-7.843527359422296,-5.454466267488897,-6.911036831792444,-40.418060917407274
0.1,-1.8,-7.843527359422296,-5.523914054152556,-6.828951621195301,-40.39278606954031
0.1,-1.7,-7.843527359422296,-5.587948939646594,-6.741039980261121,-40.34503255866002
0.1,-1.6,-7.843527359422296,-5.645495371660218,-6.656027435499709,-40.290100333164446
0.1,-1.5,-7.843527359422296,-5.695688641513698,-6.5819881580537185,-40.242408317979425
0.1,-1.4,-7.843527359422296,-5.738014191039838,-6.525987283093855,-40.21505766711198
0.1,-1.3,-7.843527359422296,-5.772221016115509,-6.493848103447817,-40.219192957971245
0.1,-1.2,-7.843527359422296,-5.798172319773585,-6.490104378841352,-40.263608116074465
0.1,-1.1,-7.843527359422296,-5.815854296437465,-6.517147549835499,-40.35305841139052
0.1,-1.0,-7.843527359422296,-5.825465239584446,-6.575676034961361,-40.48933726793621
0.1,-0.9,-7.843527359422296,-5.827342749456875,-6.6648031628574245,-40.67134654347319
0.1,-0.8,-7.843527359422296,-5.822200932656415,-6.78122634824831,-40.89390928065404
0.1,-0.7,-7.843527359422296,-5.811186877079308,-6.9202612287481315,-41.14995093049947
0.1,-0.6,-7.843527359422296,-5.79578903678339,-7.07548147480702,-41.42959574202541
0.1,-0.5,-7.843527359422296,-5.7777895397739485,-7.238433271704707,-41.719500341801904
0.1,-0.4,-7.843527359422296,-5.759193908423185,-7.400072317570448,-42.00558717083186
0.1,-0.3,-7.843527359422296,-5.741985074360855,-7.5506113391020335,-42.27224754577037
0.1,-0.2,-7.843527359422296,-5.72803929192014,-7.680418057716452,-42.50396941811778
0.1,-0.1,-7.843527359422296,-5.7189818125916645,-7.780227288254537,-42.685472920536995
0.1,0.0,-7.843527359422296,-5.715861832839437,-7.843527359422296,-42.80583310336806
0.1,0.1,-7.843527359422296,-5.7189818125916645,-7.864737197465729,-42.85449273895938
0.1,0.2,-7.843527359422296,-5.72803929192014,-7.843527359422296,-42.830188021529466
0.1,0.3,-7.843527359422296,-5.741985074360855,-7.780227288254537,-42.731479444075376
0.1,0.4,-7.843527359422296,-5.759193908423185,-7.680418057716452,-42.566278651123866
0.1,0.5,-7.843527359422296,-5.7777895397739485,-7.5506113391020335,-42.34385647659656
0.1,0.6,-7.843527359422296,-5.79578903678339,-7.400072317570448,-42.07877742755227
0.1,0.7,-7.843527359422296,-5.811186877079308,-7.238433271704707,-41.78629501641262
0.1,0.8,-7.843527359422296,-5.822200932656415,-7.07548147480702,-41.48241953377146
0.1,0.9,-7.843527359422296,-5.827342749456875,-6.9202612287481315,-41.182262675254606
0.1,1.0,-7.843527359422296,-5.825465239584446,-6.78122634824831,-40.900437894510105
0.1,1.1,-7.843527359422296,-5.815854296437465,-6.6648031628574245,-40.64836963743437
0.1,1.2,-7.843527359422296,-5.798172319773585,-6.575676034961361,-40.434751428314485
0.1,1.3,-7.843527359422296,-5.772221016115509,-6.517147549835499,-40.26579185074661
0.1,1.4,-7.843527359422296,-5.738014191039838,-6.490104378841352,-40.14329185860697
0.1,1.5,-7.843527359422296,-5.695688641513698,-6.493848103447817,-40.06612820876762
0.1,1.6,-7.843527359422296,-5.645495371660218,-6.525987283093855,-40.03002002835274
0.1,1.7,-7.843527359422296,-5.587948939646594,-6.5819881580537185,-40.02692891424522
0.1,1.8,-7.843527359422296,-5.523914054152556,-6.656027435499709,-40.04693769814912
0.1,1.9,-7.843527359422296,-5.454466267488897,-6.741039980261121,-40.07806721434463
0.1,2.0,-7.843527359422296,-5.380939665599726,-6.828951621195301,-40.10683729243465
0.1,2.1,-7.843527359422296,-5.304906788864173,-6.911036831792444,-40.11894196015783
0.1,2.2,-7.843527359422296,-5.227970297797583,-6.978361752058845,-40.09971881855745
0.1,2.3,-7.843527359422296,-5.151764228474349,-7.022945710050408,-40.036474595894106
0.1,2.4,-7.843527359422296,-5.077765739290044,-7.038030423107557,-39.918647043639794
0.1,2.5,-7.843527359422296,-5.007116898428649,-7.018780298822094,-39.73884911334608
0.1,2.6,-7.843527359422296,-4.940506711951457,-6.963055528292898,-39.4941791993333
0.1,2.7,-7.843527359422296,-4.87809582229238,-6.8713411767967045,-39.18592871702276
0.1,2.8,-7.843527359422296,-4.8195629444671795,-6.746668117353693,-38.81951684248634
0.1,2.9,-7.843527359422296,-4.764180166996084,-6.594268528686371,-38.4039521102095
0.1,3.0,-7.843527359422296,-4.710905823041685,-6.420875593146775,-37.95061755122151
0.1,3.1,-7.843527359422296,-4.658547016151715,-6.2339196563116275,-37.47198806377128
0.1,3.2,-7.843527359422296,-4.60603384161368,-6.041270321176853,-36.98166304442566
0.1,3.3,-7.843527359422296,-4.552446997840889,-5.85038177925162,-36.49271227302961
0.1,3.4,-7.843527359422296,-4.4969713487662375,-5.667780761723407,-36.01655893982388
0.1,3.5,-7.843527359422296,-4.438994444906712,-5.4990188498049974,-35.56308130826801
0.1,3.6,-7.843527359422296,-4.378016788046807,-5.348253924865276,-35.13959614466876
0.1,3.7,-7.843527359422296,-4.313633007113822,-5.218253933067899,-34.750828599208035
0.1,3.8,-7.843527359422296,-4.245577037567273,-5.110801630769856,-34.39981205551885
0.1,3.9,-7.843527359422296,-4.173796168528497,-5.0263067817431875,-34.08726061938796
0.1,4.0,-7.843527359422296,-4.09831550065428,-4.963632965402212,-33.81095165095758
0.2,-3.8,-7.780227288254537,-4.245577037567273,-4.92056444415357,-33.89273753995076
0.2,-3.7,-7.780227288254537,-4.313633007113822,-4.963632965402212,-34.11498652154114
0.2,-3.6,-7.780227288254537,-4.378016788046807,-5.0263067817431875,-34.36910171608906
0.2,-3.5,-7.780227288254537,-4.438994444906712,-5.110801630769856,-34.66004672786221
0.2,-3.4,-7.780227288254537,-4.4969713487662375,-5.218253933067899,-34.99090514017735
0.2,-3.3,-7.780227288254537,-4.552446997840889,-5.348253924865276,-35.3618564219214
0.2,-3.2,-7.780227288254537,-4.60603384161368,-5.4990188498049974,-35.77055995934643
0.2,-3.1,-7.780227288254537,-4.658547643688507,-5.667780761723407,-36.2131113873329
0.2,-3.0,-7.780227288254537,-4.710905823041685,-5.85038177925162,-36.683029781095684
0.2,-2.9,-7.780227288254537,-4.764180166996084,-6.041270321176853,-37.17135555285495
0.2,-2.8,-7.780227288254537,-4.8195629444671795,-6.2339196563116275,-37.66741977806669
0.2,-2.7,-7.780227288254537,-4.87809582229238,-6.420875593146775,-38.15839740738738
0.2,-2.6,-7.780227288254537,-4.940506711951457,-6.594268528686371,-38.63000505778473
0.2,-2.5,-7.780227288254537,-5.007116898428649,-6.746668117353693,-39.068024608073756
0.2,-2.4,-7.780227288254537,-5.077765739290044,-6.8713411767967045,-39.45866840868257
0.2,-2.3,-7.780227288254537,-5.151764228474349,-6.963055528292898,-39.79009409004357
0.2,-2.2,-7.780227288254537,-5.227970297797583,-7.018780298822094,-40.05395576974843
0.2,-2.1,-7.780227288254537,-5.304906788864173,-7.038030423107557,-40.24632900045253
0.2,-2.0,-7.780227288254537,-5.380939665599726,-7.022945710050408,-40.36822532780934
0.2,-1.9,-7.780227288254537,-5.454466267488897,-6.978361752058845,-40.42611061560456
0.2,-1.8,-7.780227288254537,-5.523914054152556,-6.911036831792444,-40.43035634839907
0.2,-1.7,-7.780227288254537,-5.587948939646594,-6.828951621195301,-40.394255698192865
0.2,-1.6,-7.780227288254537,-5.645495371660218,-6.741039980261121,-40.33352528035175
0.2,-1.5,-7.780227288254537,-5.695688641513698,-6.656027435499709,-40.26388673053589
0.2,-1.4,-7.780227288254537,-5.738014191039838,-6.5819881580537185,-40.200459274696186
0.2,-1.3,-7.780227288254537,-5.772221016115509,-6.525987283093855,-40.1568711749278
0.2,-1.2,-7.780227288254537,-5.798172319773585,-6.493848103447817,-40.14449542295188
0.2,-1.1,-7.780227288254537,-5.815854296437465,-6.490104378841352,-40.172371927066706
0.2,-1.0,-7.780227288254537,-5.825465239584446,-6.517147549835499,-40.245680155348964
0.2,-0.9,-7.780227288254537,-5.827342749456875,-6.575676034961361,-40.366492145345546
0.2,-0.8,-7.780227288254537,-5.822200932656415,-6.6648031628574245,-40.53446276753675
0.2,-0.7,-7.780227288254537,-5.811186877079308,-6.78122634824831,-40.74528102716431
0.2,-0.6,-7.780227288254537,-5.79578903678339,-6.9202612287481315,-40.992555107572116
0.2,-0.5,-7.780227288254537,-5.7777895397739485,-7.07548147480702,-41.26699660567101
0.2,-0.4,-7.780227288254537,-5.759193908423185,-7.238433271704707,-41.55570893676486
0.2,-0.3,-7.780227288254537,-5.741985074360855,-7.400072317570448,-41.84456936037168
0.2,-0.2,-7.780227288254537,-5.72803929192014,-7.5506113391020335,-42.11775583855342
0.2,-0.1,-7.780227288254537,-5.7189818125916645,-7.680418057716452,-42.359254317125306
0.2,0.0,-7.780227288254537,-5.715861832839437,-7.780227288254537,-42.55263281869702
0.2,0.1,-7.780227288254537,-5.7189818125916645,-7.843527359422296,-42.685472920536995
0.2,0.2,-7.780227288254537,-5.72803929192014,-7.864737197465729,-42.74600755528081
0.2,0.3,-7.780227288254537,-5.741985074360855,-7.843527359422296,-42.731479444075376
0.2,0.4,-7.780227288254537,-5.759193908423185,-7.780227288254537,-42.63929696986452
0.2,0.5,-7.780227288254537,-5.7777895397739485,-7.680418057716452,-42.47686977148987
0.2,0.6,-7.780227288254537,-5.79578903678339,-7.5506113391020335,-42.25325532827992
0.2,0.7,-7.780227288254537,-5.811186877079308,-7.400072317570448,-41.982972965808585
0.2,0.8,-7.780227288254537,-5.822200932656415,-7.238433271704707,-41.68172298523132
0.2,0.9,-7.780227288254537,-5.827342749456875,-7.07548147480702,-41.366103025036864
0.2,1.0,-7.780227288254537,-5.825465239584446,-6.9202612287481315,-41.05190751317423
0.2,1.1,-7.780227288254537,-5.815854296437465,-6.78122634824831,-40.75461586588062
0.2,1.2,-7.780227288254537,-5.798172319773585,-6.6648031628574245,-40.48640554177109
0.2,1.3,-7.780227288254537,-5.772221016115509,-6.575676034961361,-40.256248678662814
0.2,1.4,-7.780227288254537,-5.738014191039838,-6.517147549835499,-40.07077805825975
0.2,1.5,-7.780227288254537,-5.695688641513698,-6.490104378841352,-39.93204061721917
0.2,1.6,-7.780227288254537,-5.645495371660218,-6.493848103447817,-39.83914152672514
0.2,1.7,-7.780227288254537,-5.587948939646594,-6.525987283093855,-39.78832702198997
0.2,1.8,-7.780227288254537,-5.523914054152556,-6.5819881580537185,-39.77225900092162
0.2,1.9,-7.780227288254537,-5.454466267488897,-6.656027435499709,-39.781441982486285
0.2,2.0,-7.780227288254537,-5.380939665599726,-6.741039980261121,-39.80441386823077
0.2,2.1,-7.780227288254537,-5.304906788864173,-6.828951621195301,-39.82817139662802
0.2,2.2,-7.780227288254537,-5.227970297797583,-6.911036831792444,-39.83846883568913
0.2,2.3,-7.780227288254537,-5.151764228474349,-6.978361752058845,-39.82070653757546
0.2,2.4,-7.780227288254537,-5.077765739290044,-7.022945710050408,-39.761877475189976
0.2,2.5,-7.780227288254537,-5.007116898428649,-7.038030423107557,-39.650749219581485
0.2,2.6,-7.780227288254537,-4.940506711951457,-7.018780298822094,-39.479028598056175
0.2,2.7,-7.780227288254537,-4.87809582229238,-6.963055528292898,-39.24275727767963
0.2,2.8,-7.780227288254537,-4.8195629444671795,-6.8713411767967045,-38.94226281903684
0.2,2.9,-7.780227288254537,-4.764180166996084,-6.746668117353693,-38.58215114520863
0.2,3.0,-7.780227288254537,-4.710905823041685,-6.594268528686371,-38.170803279965185
0.2,3.1,-7.780227288254537,-4.658547016151715,-6.420875593146775,-37.71929979510605
0.2,3.2,-7.780227288254537,-4.60603384161368,-6.2339196563116275,-37.24036157235969
0.2,3.3,-7.780227288254537,-4.552446997840889,-6.041270321176853,-36.74788921454456
0.2,3.4,-7.780227288254537,-4.4969713487662375,-5.85038177925162,-36.25516083254479
0.2,3.5,-7.780227288254537,-4.438994444906712,-5.667780761723407,-35.77400498976931
0.2,3.6,-7.780227288254537,-4.378016788046807,-5.4990188498049974,-35.31452585221268
0.2,3.7,-7.780227288254537,-4.313633007113822,-5.348253924865276,-34.88422844046727
0.2,3.8,-7.780227288254537,-4.245577037567273,-5.218253933067899,-34.48811651777942
0.2,3.9,-7.780227288254537,-4.173796168528497,-5.110801630769856,-34.12965017510578
0.2,4.0,-7.780227288254537,-4.09831550065428,-5.0263067817431875,-33.80969914130401
0.3,-3.7,-7.680418057716452,-4.313633007113822,-4.92056444415357,-33.829231017967686
0.3,-3.6,-7.680418057716452,-4.378016788046807,-4.963632965402212,-34.04413562233094
0.3,-3.5,-7.680418057716452,-4.438994444906712,-5.0263067817431875,-34.2914385687327
0.3,-3.4,-7.680418057716452,-4.4969713487662375,-5.110801630769856,-34.57638207450509
0.3,-3.3,-7.680418057716452,-4.552446997840889,-5.218253933067899,-34.90223797725048
0.3,-3.2,-7.680418057716452,-4.60603384161368,-5.348253924865276,-35.269411648390815
0.3,-3.1,-7.680418057716452,-4.658547643688507,-5.4990188498049974,-35.67596910241991
0.3,-3.0,-7.680418057716452,-4.710905823041685,-5.667780761723407,-36.118209284963086
0.3,-2.9,-7.680418057716452,-4.764180166996084,-5.85038177925162,-36.58996000792831
0.3,-2.8,-7.680418057716452,-4.8195629444671795,-6.041270321176853,-37.08250264672097
0.3,-2.7,-7.680418057716452,-4.87809582229238,-6.2339196563116275,-37.58486707264092
0.3,-2.6,-7.680418057716452,-4.940506711951457,-6.420875593146775,-38.08360072562937
0.3,-2.5,-7.680418057716452,-5.007116898428649,-6.594268528686371,-38.56360696966294
0.3,-2.4,-7.680418057716452,-5.077765739290044,-6.746668117353693,-39.009703828720376
0.3,-2.3,-7.680418057716452,-5.151764228474349,-6.8713411767967045,-39.40704692597501
0.3,-2.2,-7.680418057716452,-5.227970297797583,-6.963055528292898,-39.742887767613865
0.3,-2.1,-7.680418057716452,-5.304906788864173,-7.018780298822094,-40.00821029080544
0.3,-2.0,-7.680418057716452,-5.380939665599726,-7.038030423107557,-40.19877629284747
0.3,-1.9,-7.680418057716452,-5.454466267488897,-7.022945710050408,-40.31566007051151
0.3,-1.8,-7.680418057716452,-5.523914054152556,-6.978361752058845,-40.365387727855705
0.3,-1.7,-7.680418057716452,-5.587948939646594,-6.911036831792444,-40.35880765831098
0.3,-1.6,-7.680418057716452,-5.645495371660218,-6.828951621195301,-40.30973010114394
0.3,-1.5,-7.680418057716452,-5.695688641513698,-6.741039980261121,-40.23429335898254
0.3,-1.4,-7.680418057716452,-5.738014191039838,-6.656027435499709,-40.148919368512
0.3,-1.3,-7.680418057716452,-5.772221016115509,-6.5819881580537185,-40.06925446377136
0.3,-1.2,-7.680418057716452,-5.798172319773585,-6.525987283093855,-40.00915532116778
0.3,-1.1,-7.680418057716452,-5.815854296437465,-6.493848103447817,-39.98024091520347
0.3,-1.0,-7.680418057716452,-5.825465239584446,-6.490104378841352,-39.9919753522845
0.3,-0.9,-7.680418057716452,-5.827342749456875,-6.517147549835499,-40.04981671401765
0.3,-0.8,-7.680418057716452,-5.822200932656415,-6.575676034961361,-40.156590050668456
0.3,-0.7,-7.680418057716452,-5.811186877079308,-6.6648031628574245,-40.31281619530637
0.3,-0.6,-7.680418057716452,-5.79578903678339,-6.78122634824831,-40.5148668854963
0.3,-0.5,-7.680418057716452,-5.7777895397739485,-6.9202612287481315,-40.75693765247706
0.3,-0.4,-7.680418057716452,-5.759193908423185,-7.07548147480702,-41.030186881893314
0.3,-0.3,-7.680418057716452,-5.741985074360855,-7.238433271704707,-41.32167280756403
0.3,-0.2,-7.680418057716452,-5.72803929192014,-7.400072317570448,-41.61705933441408
0.3,-0.1,-7.680418057716452,-5.7189818125916645,-7.5506113391020335,-41.9000224188203
0.3,0.0,-7.680418057716452,-5.715861832839437,-7.680418057716452,-42.15339589654468
0.3,0.1,-7.680418057716452,-5.7189818125916645,-7.780227288254537,-42.359254317125306
0.3,0.2,-7.680418057716452,-5.72803929192014,-7.843527359422296,-42.50396941811778
0.3,0.3,-7.680418057716452,-5.741985074360855,-7.864737197465729,-42.57428065908607
0.3,0.4,-7.680418057716452,-5.759193908423185,-7.843527359422296,-42.566278651123866
0.3,0.5,-7.680418057716452,-5.7777895397739485,-7.780227288254537,-42.47686977148987
0.3,0.6,-7.680418057716452,-5.79578903678339,-7.680418057716452,-42.313250304432586
0.3,0.7,-7.680418057716452,-5.811186877079308,-7.5506113391020335,-42.084432547795586
0.3,0.8,-7.680418057716452,-5.822200932656415,-7.400072317570448,-41.80538261588663
0.3,0.9,-7.680418057716452,-5.827342749456875,-7.238433271704707,-41.49238815775607
0.3,1.0,-7.680418057716452,-5.825465239584446,-7.07548147480702,-41.162729544215836
0.3,1.1,-7.680418057716452,-5.815854296437465,-6.9202612287481315,-40.833067165804096
0.3,1.2,-7.680418057716452,-5.798172319773585,-6.78122634824831,-40.51963345147669
0.3,1.3,-7.680418057716452,-5.772221016115509,-6.6648031628574245,-40.23488447337877
0.3,1.4,-7.680418057716452,-5.738014191039838,-6.575676034961361,-39.9882165674353
0.3,1.5,-7.680418057716452,-5.695688641513698,-6.517147549835499,-39.7865084981313
0.3,1.6,-7.680418057716452,-5.645495371660218,-6.490104378841352,-39.63203561643604
0.3,1.7,-7.680418057716452,-5.587948939646594,-6.493848103447817,-39.524430201621726
0.3,1.8,-7.680418057716452,-5.523914054152556,-6.525987283093855,-39.460638789925724
0.3,1.9,-7.680418057716452,-5.454466267488897,-6.5819881580537185,-39.433744966518134
0.3,2.0,-7.680418057716452,-5.380939665599726,-6.656027435499709,-39.434770317631774
0.3,2.1,-7.680418057716452,-5.304906788864173,-6.741039980261121,-39.45272965368349
0.3,2.2,-7.680418057716452,-5.227970297797583,-6.828951621195301,-39.47467995341867
0.3,2.3,-7.680418057716452,-5.151764228474349,-6.911036831792444,-39.48643823596649
0.3,2.4,-7.680418057716452,-5.077765739290044,-6.978361752058845,-39.47309109813068
0.3,2.5,-7.680418057716452,-5.007116898428649,-7.022945710050408,-39.420961332391016
0.3,2.6,-7.680418057716452,-4.940506711951457,-7.038030423107557,-39.31791038555093
0.3,2.7,-7.680418057716452,-4.87809582229238,-7.018780298822094,-39.15458835766185
0.3,2.8,-7.680418057716452,-4.8195629444671795,-6.963055528292898,-38.92607306095306
0.3,2.9,-7.680418057716452,-4.764180166996084,-6.8713411767967045,-38.63187880301848
0.3,3.0,-7.680418057716452,-4.710905823041685,-6.746668117353693,-38.27598399622366
0.3,3.1,-7.680418057716452,-4.658547016151715,-6.594268528686371,-37.866467205109075
0.3,3.2,-7.680418057716452,-4.60603384161368,-6.420875593146775,-37.41465498495381
0.3,3.3,-7.680418057716452,-4.552446997840889,-6.2339196563116275,-36.933569423737936
0.3,3.4,-7.680418057716452,-4.4969713487662375,-6.041270321176853,-36.437319455319084
0.3,3.5,-7.680418057716452,-4.438994444906712,-5.85038177925162,-35.93958856374957
0.3,3.6,-7.680418057716452,-4.378016788046807,-5.667780761723407,-35.45243121497333
0.3,3.7,-7.680418057716452,-4.313633007113822,-5.4990188498049974,-34.98613982927054
0.3,3.8,-7.680418057716452,-4.245577037567273,-5.348253924865276,-34.548498040298
0.3,3.9,-7.680418057716452,-4.173796168528497,-5.218253933067899,-34.144936318625696
0.3,4.0,-7.680418057716452,-4.09831550065428,-5.110801630769856,-33.779070378281176
0.4,-3.6,-7.5506113391020335,-4.378016788046807,-4.92056444415357,-33.69838514260482
0.4,-3.5,-7.5506113391020335,-4.438994444906712,-4.963632965402212,-33.906477498821914
0.4,-3.4,-7.5506113391020335,-4.4969713487662375,-5.0263067817431875,-34.14777893922292
0.4,-3.3,-7.5506113391020335,-4.552446997840889,-5.110801630769856,-34.42771993542556
0.4,-3.2,-7.5506113391020335,-4.60603384161368,-5.218253933067899,-34.749798227567226
0.4,-3.1,-7.5506113391020335,-4.658547643688507,-5.348253924865276,-35.11482581531163
0.4,-3.0,-7.5506113391020335,-4.710905823041685,-5.4990188498049974,-35.52107202389743
0.4,-2.9,-7.5506113391020335,-4.764180166996084,-5.667780761723407,-35.96514453564305
0.4,-2.8,-7.5506113391020335,-4.8195629444671795,-5.85038177925162,-36.441112125641666
0.4,-2.7,-7.5506113391020335,-4.87809582229238,-6.041270321176853,-36.93995496514253
0.4,-2.6,-7.5506113391020335,-4.940506711951457,-6.2339196563116275,-37.450075414730236
0.4,-2.5,-7.5506113391020335,-5.007116898428649,-6.420875593146775,-37.957207661354914
0.4,-2.4,-7.5506113391020335,-5.077765739290044,-6.594268528686371,-38.445291214156896
0.4,-2.3,-7.5506113391020335,-5.151764228474349,-6.746668117353693,-38.89808736986015
0.4,-2.2,-7.5506113391020335,-5.227970297797583,-6.8713411767967045,-39.29984562739264
0.4,-2.1,-7.5506113391020335,-5.304906788864173,-6.963055528292898,-39.63714731251821
0.4,-2.0,-7.5506113391020335,-5.380939665599726,-7.018780298822094,-39.90066260704771
0.4,-1.9,-7.5506113391020335,-5.454466267488897,-7.038030423107557,-40.086216059396975
0.4,-1.8,-7.5506113391020335,-5.523914054152556,-7.022945710050408,-40.194942206609994
0.4,-1.7,-7.5506113391020335,-5.587948939646594,-6.978361752058845,-40.233844061614946
0.4,-1.6,-7.5506113391020335,-5.645495371660218,-6.911036831792444,-40.21428708510939
0.4,-1.5,-7.5506113391020335,-5.695688641513698,-6.828951621195301,-40.150503203622065
0.4,-1.4,-7.5506113391020335,-5.738014191039838,-6.741039980261121,-40.059331020805985
0.4,-1.3,-7.5506113391020335,-5.772221016115509,-6.656027435499709,-39.9577195814345
0.4,-1.2,-7.5506113391020335,-5.798172319773585,-6.5819881580537185,-39.86154363385867
0.4,-1.1,-7.5506113391020335,-5.815854296437465,-6.525987283093855,-39.784905837266706
0.4,-1.0,-7.5506113391020335,-5.825465239584446,-6.493848103447817,-39.73984936426859
0.4,-0.9,-7.5506113391020335,-5.827342749456875,-6.490104378841352,-39.73611693480052
0.4,-0.8,-7.5506113391020335,-5.822200932656415,-6.517147549835499,-39.779919643187895
0.4,-0.7,-7.5506113391020335,-5.811186877079308,-6.575676034961361,-39.874948502285406
0.4,-0.6,-7.5506113391020335,-5.79578903678339,-6.6648031628574245,-40.022407077485695
0.4,-0.5,-7.5506113391020335,-5.7777895397739485,-6.78122634824831,-40.219254454248585
0.4,-0.4,-7.5506113391020335,-5.759193908423185,-6.9202612287481315,-40.4601329525467
0.4,-0.3,-7.5506113391020335,-5.741985074360855,-7.07548147480702,-40.73615577653982
0.4,-0.2,-7.5506113391020335,-5.72803929192014,-7.238433271704707,-41.03416780545376
0.4,-0.1,-7.5506113391020335,-5.7189818125916645,-7.400072317570448,-41.33933093852829
0.4,0.0,-7.5506113391020335,-5.715861832839437,-7.5506113391020335,-41.63416902208701
0.4,0.1,-7.5506113391020335,-5.7189818125916645,-7.680418057716452,-41.9000224188203
0.4,0.2,-7.5506113391020335,-5.72803929192014,-7.780227288254537,-42.11775583855342
0.4,0.3,-7.5506113391020335,-5.741985074360855,-7.843527359422296,-42.27224754577037
0.4,0.4,-7.5506113391020335,-5.759193908423185,-7.864737197465729,-42.349084889981896
0.4,0.5,-7.5506113391020335,-5.7777895397739485,-7.843527359422296,-42.34385647659656
0.4,0.6,-7.5506113391020335,-5.79578903678339,-7.780227288254537,-42.25325532827992
0.4,0.7,-7.5506113391020335,-5.811186877079308,-7.680418057716452,-42.084432547795586
0.4,0.8,-7.5506113391020335,-5.822200932656415,-7.5506113391020335,-41.846847221720964
0.4,0.9,-7.5506113391020335,-5.827342749456875,-7.400072317570448,-41.55605281225871
0.4,1.0,-7.5506113391020335,-5.825465239584446,-7.238433271704707,-41.22901970078237
0.4,1.1,-7.5506113391020335,-5.815854296437465,-7.07548147480702,-40.88389422069304
0.4,1.2,-7.5506113391020335,-5.798172319773585,-6.9202612287481315,-40.5380897752475
0.4,1.3,-7.5506113391020335,-5.772221016115509,-6.78122634824831,-40.208117406931706
0.4,1.4,-7.5506113391020335,-5.738014191039838,-6.6648031628574245,-39.90685738599859
0.4,1.5,-7.5506113391020335,-5.695688641513698,-6.575676034961361,-39.643952031154186
0.4,1.6,-7.5506113391020335,-5.645495371660218,-6.517147549835499,-39.4265085211955
0.4,1.7,-7.5506113391020335,-5.587948939646594,-6.490104378841352,-39.25732931517996
0.4,1.8,-7.5506113391020335,-5.523914054152556,-6.493848103447817,-39.13674699340481
0.4,1.9,-7.5506113391020335,-5.454466267488897,-6.525987283093855,-39.06212977936957
0.4,2.0,-7.5506113391020335,-5.380939665599726,-6.5819881580537185,-39.027078325510956
0.4,2.1,-7.5506113391020335,-5.304906788864173,-6.656027435499709,-39.02309112693183
0.4,2.2,-7.5506113391020335,-5.227970297797583,-6.741039980261121,-39.039243234321475
