,Ra,Rb,R3,V
1174,-1.7,-1.5,11.407222346543513,539.7385056306154
1175,-1.7,-1.4,11.371784143529023,538.2049393600768
1176,-1.7,-1.3,11.33107741977203,536.4433811198824
1177,-1.7,-1.2,11.284793988922502,534.4404943367513
1178,-1.7,-1.1,11.23255343390366,532.1798166974716
1179,-1.7,-1.0,11.173883481913766,529.640910889267
1180,-1.7,-0.9,11.10819202909272,526.7981539845831
1181,-1.7,-0.8,11.03472614463719,523.6189633695788
1182,-1.7,-0.7,10.952509896895915,520.0611062069368
1183,-1.7,-0.6,10.860245955167077,516.0684413146331
1184,-1.7,-0.5,10.815915405623866,514.1500642596196
1185,-1.7,-0.4,10.843481763315433,515.3429813028484
1186,-1.7,-0.3,10.864607200053307,516.2571714839463
1187,-1.7,-0.2,10.879534384126073,516.9031361226938
1188,-1.7,-0.1,10.888427452528777,517.2879781458179
1189,-1.7,0.1,10.888427452528777,517.2879781458179
1190,-1.7,0.2,10.879534384126073,516.9031361226938
1191,-1.7,0.3,10.864607200053307,516.2571714839463
1192,-1.7,0.4,10.843481763315433,515.3429813028484
1193,-1.7,0.5,10.815915405623866,514.1500642596196
1194,-1.7,0.6,10.860245955167077,516.0684413146331
1195,-1.7,0.7,10.952509896895917,520.0611062069369
1196,-1.7,0.8,11.03472614463719,523.6189633695788
1197,-1.7,0.9,11.108192029092722,526.7981539845832
1198,-1.7,1.0,11.173883481913768,529.6409108892672
1199,-1.7,1.1,11.232553433903663,532.1798166974717
1200,-1.7,1.2,11.284793988922504,534.4404943367513
1201,-1.7,1.3,11.33107741977203,536.4433811198824
1202,-1.7,1.4,11.371784143529023,538.2049393600768
1203,-1.7,1.5,11.407222346543513,539.7385056306154
1204,-1.7,1.6,11.43764205558154,541.0548996848297
1205,-1.7,1.7,11.463245393144673,542.1628682486979
1206,-1.7,1.8,11.484194130793773,543.0694118862488
1207,-1.7,1.9,11.50061527187215,543.7800265884463
1208,-1.7,2.0,11.51260515229537,544.2988812323266
1209,-1.7,2.1,11.520232388535879,544.6289451532057
