,Ra,Rb,R3,V
3490,2.3,-1.9,11.540903705875895,494.70354009347557
3491,2.3,-1.8,11.489081700418982,491.13959483697414
3492,2.3,-1.7,11.431031752327137,487.3061392230803
3493,2.3,-1.6,11.366203083225013,483.17933865897834
3494,2.3,-1.5,11.293900709288852,478.72911815045205
3495,2.3,-1.4,11.246621765866255,475.3617710876554
3496,2.3,-1.3,11.280350108077652,475.49996410163374
3497,2.3,-1.2,11.636804853606588,489.6039421904829
3498,2.3,-1.1,11.95046647312607,501.85607427483313
3499,2.3,-1.0,12.157175261524014,509.4798888827149
3500,2.3,-0.9,12.317774764023401,515.1083527222821
3501,2.3,-0.8,12.450124147654801,519.5143101775124
3502,2.3,-0.7,12.562464471245782,523.0543879612867
3503,2.3,-0.6,12.659415085217809,525.9284855999798
3504,2.3,-0.5,12.743872876044964,528.2619640602414
3505,2.3,-0.4,12.817792316368308,530.139401934214
3506,2.3,-0.3,12.882560665225476,531.6208319969159
3507,2.3,-0.2,12.939198991005192,532.7504403500016
3508,2.3,-0.1,12.98847867970304,533.561608244318
3509,2.3,0.1,13.067203748732107,534.3256266318659
3510,2.3,0.2,13.09747104122887,534.3140448646328
3511,2.3,0.3,13.122075373076344,534.0574019852551
3512,2.3,0.4,13.141231781459826,533.5650035946446
3513,2.3,0.5,13.155100189016746,532.8437702458144
3514,2.3,0.6,13.1637924760641,531.8985434901384
3515,2.3,0.7,13.167377156437016,530.7322882213663
3516,2.3,0.8,13.165882131981764,529.3462118746012
3517,2.3,0.9,13.159295790808237,527.7398119524962
3518,2.3,1.0,13.14756655187728,525.9108563175523
3519,2.3,1.1,13.130600813606437,523.8552944193035
3520,2.3,1.2,13.108259112059025,521.5670910423313
3521,2.3,1.3,13.080350108077653,519.037966103193
3522,2.3,1.4,13.046621765866254,516.2570129090277
3523,2.3,1.5,13.093900709288853,516.9815997916376
3524,2.3,1.6,13.166203083225014,518.7890601199771
3525,2.3,1.7,13.231031752327135,520.273100503892
3526,2.3,1.8,13.289081700418983,521.4637959375991
3527,2.3,1.9,13.340903705875895,522.3849810139137
3528,2.3,2.0,13.386939996515224,523.0557928675347
3529,2.3,2.1,13.427548879174411,523.4917370047709
3530,2.3,2.2,13.463022198070092,523.7054428032095
3531,2.3,2.3,13.493597966133546,523.707210124929
3532,2.3,2.4,13.519469645896514,523.5054109410808
3533,2.3,2.5,13.540793037303123,523.1067873976807
3534,2.3,2.6,13.557691407702201,522.516673812847
3535,2.3,2.7,13.57025929261456,521.7391611526491
3536,2.3,2.8,13.57856525882292,520.7772166021108
3537,2.3,2.9,13.582653827140296,519.6327667718207
3538,2.4,-2.9,11.791450272616125,517.4627128862633
3539,2.4,-2.8,11.787376751761233,515.9650537059788
3540,2.4,-2.7,11.779101513401251,514.2855678049236
3541,2.4,-2.6,11.766580532134192,512.4223500111137
3542,2.4,-2.5,11.749746015313324,510.37246663978055
3543,2.4,-2.4,11.728504516798136,508.13187386711206
3544,2.4,-2.3,11.702734227822088,505.6953004942345
3545,2.4,-2.2,11.67228125310669,503.05608679835683
3546,2.4,-2.1,11.636954589125736,500.20596722026823
3547,2.4,-2.0,11.596519388974404,497.1347789057226
3548,2.4,-1.9,11.550687899031896,493.8300694951324
3549,2.4,-1.8,11.499107142797573,490.2765641492102
3550,2.4,-1.7,11.441341929346013,486.4554302503936
3551,2.4,-1.6,11.376850934448232,482.3432423281911
3552,2.4,-1.5,11.304952164423455,477.91048752877265
3553,2.4,-1.4,11.31669766588682,477.09738673454007
3554,2.4,-1.3,11.44862214704391,481.4849567985528
3555,2.4,-1.2,11.873504301985971,498.5500886178379
3556,2.4,-1.1,12.109084809118684,507.42330895901875
3557,2.4,-1.0,12.286085499722196,513.7615240481897
3558,2.4,-0.9,12.43000349677897,518.6681060790734
3559,2.4,-0.8,12.551428179748584,522.6013038843914
3560,2.4,-0.7,12.65598749922875,525.8046635380058
3561,2.4,-0.6,12.747098700775483,528.426064223314
3562,2.4,-0.5,12.827018806230548,530.5631771615963
