,Ra,Rb,R3,V
366,-3.1,-1.1,13.030777971357425,620.2521814975464
367,-3.1,-1.0,13.146284299775562,623.7824461678877
368,-3.1,-0.9,13.247990394132769,626.71551426275
369,-3.1,-0.8,13.33827036443474,629.1541239211354
370,-3.1,-0.7,13.418792964618168,631.1704894353455
371,-3.1,-0.6,13.490781577682121,632.8175519464014
372,-3.1,-0.5,13.555161797288521,634.1353659463318
373,-3.1,-0.4,13.612650867232901,635.1549697158341
374,-3.1,-0.3,13.663814727598703,635.9008539612447
375,-3.1,-0.2,13.709105914727088,636.392601912241
376,-3.1,-0.1,13.7488895828877,636.6460153935163
377,-3.1,0.1,13.813062999252654,636.4866800112477
378,-3.1,0.2,13.837887137350226,636.0927291010947
379,-3.1,0.3,13.858089309337487,635.4987654722538
380,-3.1,0.4,13.873790767267348,634.7100362321614
381,-3.1,0.5,13.885082831011738,633.7304931916746
382,-3.1,0.6,13.89202965047231,632.5629123980266
383,-3.1,0.7,13.89467007192668,631.2089748998039
384,-3.1,0.8,13.893018738781223,629.6693143813413
385,-3.1,0.9,13.887066500781877,627.9435348710659
386,-3.1,1.0,13.876780158676446,626.030199691916
387,-3.1,1.1,13.862101527519425,623.9267909264382
388,-3.1,1.2,13.842945755985987,621.6296366861425
389,-3.1,1.3,13.819198785549275,619.1338011589736
390,-3.1,1.4,13.790713764988569,616.4329294493743
391,-3.1,1.5,13.757306142154887,613.5190351774846
392,-3.1,1.6,13.718747020307893,610.382212978739
393,-3.1,1.7,13.674754164641548,607.0102493168373
394,-3.1,1.8,13.624979731471438,603.3880914719334
395,-3.1,1.9,13.653133657465998,603.1382350691905
396,-3.1,2.0,13.700333361383523,603.7125729013212
397,-3.1,2.1,13.741927164120266,604.0443188344411
398,-3.1,2.2,13.778230932138069,604.1471417939092
399,-3.1,2.3,13.809501199193285,604.0321431190303
400,-3.1,2.4,14.147186580838742,617.1770686092302
401,-3.1,2.5,14.353240093935359,624.6257065745822
402,-3.1,2.6,14.498683333831243,629.451472533959
403,-3.1,2.7,14.61182568212265,632.8794374295318
404,-3.1,2.8,14.703265549036397,635.3682408948775
405,-3.1,2.9,14.778355818204819,637.1495256514203
406,-3.0,-2.9,12.992022165957575,643.7057743490902
407,-3.0,-2.8,13.037466909564271,644.2041673615098
408,-3.0,-2.7,13.074385944570864,644.3336156185701
409,-3.0,-2.6,13.10343519763968,644.1225039400338
410,-3.0,-2.5,13.125083981297097,643.591141534596
411,-3.0,-2.4,13.139657927033532,642.7536199031753
412,-3.0,-2.3,13.147365507060776,641.6189605515237
413,-3.0,-2.2,13.148313653263974,640.1917908906939
414,-3.0,-2.1,13.142515365345428,638.4726734747454
415,-3.0,-2.0,13.129890617312967,636.4581452284681
416,-3.0,-1.9,13.11026071382036,634.1404732215103
417,-3.0,-1.8,13.083335137544097,631.507085496763
418,-3.0,-1.7,13.048688512305468,628.5395741637441
419,-3.0,-1.6,13.005723068087967,625.2120710954924
420,-3.0,-1.5,12.953607934533462,621.4886208922409
421,-3.0,-1.4,12.891178455772877,617.318823793119
422,-3.0,-1.3,12.816760820184939,612.6302466376598
423,-3.0,-1.2,12.850552559775528,612.6243631239178
424,-3.0,-1.1,12.98786139544845,617.0981177823219
425,-3.0,-1.0,13.106583542799301,620.7675450237832
426,-3.0,-0.9,13.210742703195612,623.8067680310555
427,-3.0,-0.8,13.302956940022066,626.3290818744123
428,-3.0,-0.7,13.38504125825938,628.4130297694377
429,-3.0,-0.6,13.458312610009228,630.1156020020729
430,-3.0,-0.5,13.52375948346876,631.479574786376
431,-3.0,-0.4,13.582143056108032,632.537887605579
432,-3.0,-0.3,13.634060902844078,633.3164001438344
433,-3.0,-0.2,13.67998889130399,633.8357052777575
434,-3.0,-0.1,13.72030970528508,634.1123634114862
435,-3.0,0.1,13.785308755998763,633.9887568439234
436,-3.0,0.2,13.81043954202778,633.6080759329404
437,-3.0,0.3,13.830886281384295,633.024695805419
438,-3.0,0.4,13.846774814025327,632.244062107502
439,-3.0,0.5,13.858199824779678,631.2702722664694
440,-3.0,0.6,13.865227780653306,630.1062026008074
441,-3.0,0.7,13.867898912251103,628.7535940650071
442,-3.0,0.8,13.866228381121738,627.2131027656901
443,-3.0,0.9,13.860206713475606,625.484318730483
444,-3.0,1.0,13.849799529571268,623.5657541973841
445,-3.0,1.1,13.834946550529928,621.4548006352749
446,-3.0,1.2,13.815559814554655,619.1476515519126
447,-3.0,1.3,13.791520976191263,616.6391856211188
448,-3.0,1.4,13.76267748732797,613.9228014179071
449,-3.0,1.5,13.728837355501511,610.9901905874278
450,-3.0,1.6,13.689762025672763,607.8310298082221
451,-3.0,1.7,13.645156706149605,604.4325621525273
452,-3.0,1.8,13.624067587630394,602.051743519728
453,-3.0,1.9,13.6766556203826,602.8592579424454
454,-3.0,2.0,13.723341354664386,603.4113540571526
455,-3.0,2.1,13.764500404446443,603.7242863256221
456,-3.0,2.2,13.941732263191756,609.9256850628391
457,-3.0,2.3,14.262832765760962,622.3529101904697
458,-3.0,2.4,14.451528408242995,629.0503970635382
459,-3.0,2.5,14.592358794974778,633.6765446613259
460,-3.0,2.6,14.704926459160752,637.0796404584306
461,-3.0,2.7,14.797678047439643,639.6252078528363
462,-3.0,2.8,14.875172768314227,641.5105437666627
463,-3.0,2.9,14.940191889692088,642.8560058447559
464,-2.9,-2.9,13.123640536820592,648.104602277111
465,-2.9,-2.8,13.165107266764236,648.4308492138704
466,-2.9,-2.7,13.198960360941465,648.4276207818373
467,-2.9,-2.6,13.225694862182031,648.1163396526372
468,-2.9,-2.5,13.245671665520218,647.512623335193
469,-2.9,-2.4,13.259144600339715,646.6274561387581
