,R1,R2,heri,R3t,R3p,Rai0,Rbi0,R3i0,E,i0,ip1,it1,it2,ip2,it3,it4
122,4.6,1.0,53.0,0.0,0.0,2.4,0.4,13.2,-3.57759264257038,-1.538025754969567,-0.13699421810451895,-0.6743950371746905,-0.7965172682888806,-0.16042042162735015,-0.12690448481589556,-0.1443354575894773
123,4.6,1.0,53.0,0.0,0.0,2.4,0.4,13.4,-3.3911713443812914,-1.30567637225613,-0.11511168943252414,-0.8347351372940466,-0.7381751536158845,-0.14676831394899637,-0.11737574549624696,-0.1333289323374629
124,4.6,1.0,53.0,0.0,0.0,2.4,0.4,13.6,-3.033917978289537,-1.0897564562037587,-0.09670807619113475,-0.8363371704472229,-0.6457065349095501,-0.1340386460069567,-0.10841051011811942,-0.12296058441279456
125,4.6,1.0,53.0,2.1,2.0,-0.2,1.0,13.2,-2.736227234301623,1.8258231764193624,-1.7553851789562032,-1.7403042308869772,-0.3029662204789929,-0.035199545905925333,-0.08311181695898995,-0.6450834175338969
126,4.6,1.0,53.0,2.1,2.0,-0.2,1.0,13.4,-4.152180331526324,-0.006650350987911224,-1.6057441241573542,-1.6165969094727188,-0.2689639637246728,-0.03091239754576236,-0.07289532670984045,-0.5504172589280643
127,4.6,1.0,53.0,2.1,2.0,-0.2,1.0,13.6,-4.476797529612668,-0.7385780150070786,-1.4519200877984986,-1.4885666718473658,-0.23858745960751548,-0.027117217076011002,-0.0639413864701055,-0.46808669180609286
128,4.6,1.0,53.0,2.1,2.0,-0.2,1.0,13.8,-4.285595232388005,-0.9400313152000308,-1.2979529791045934,-1.358852824603673,-0.21136293828021735,-0.023770078783854842,-0.05614896729821339,-0.3974761291174218
129,4.6,1.0,53.0,2.1,2.0,-0.2,1.0,14.0,-3.8674319814308546,-0.8956977338530123,-1.1475689527578652,-1.2293811963754706,-0.1868348274147138,-0.02081952674780041,-0.049383154429960996,-0.3377465898520313
130,4.6,1.0,53.0,2.1,2.0,-0.2,1.2,13.2,-3.6694130430114456,1.1338804496917874,-1.9379265827592462,-1.7981870083604008,-0.2790191840031184,-0.03272715664934367,-0.07817017566412687,-0.6772633852669969
131,4.6,1.0,53.0,2.1,2.0,-0.2,1.2,13.4,-4.737779566145036,-0.33959460677579045,-1.7963076160522178,-1.6791960521950386,-0.24846070201601833,-0.028841614490374923,-0.0686797144007869,-0.5766992602148093
132,4.6,1.0,53.0,2.1,2.0,-0.2,1.2,13.6,-4.88730829663109,-0.898475093068555,-1.6401216320227832,-1.5523191776592284,-0.22093183832475916,-0.025391564588062465,-0.0603620694600977,-0.4897069215076044
133,4.6,1.0,53.0,2.1,2.0,-0.2,1.2,13.8,-4.587021544051822,-1.0015599258476868,-1.4775124556617811,-1.4215580164454877,-0.1960259664338082,-0.02234563115052879,-0.05313189933076501,-0.4148876491817646
134,4.6,1.0,53.0,2.1,2.0,-0.2,1.2,14.0,-4.094823407416698,-0.8997401532251388,-1.3142883194377646,-1.2891822718083858,-0.1736696675652638,-0.01963353285100311,-0.04680785338860005,-0.3515016091405414
135,4.6,1.0,53.0,2.1,2.0,-0.2,1.4,13.2,-4.201286754396278,0.7293071823660284,-2.0242267780704424,-1.8394175529829226,-0.2565875840955414,-0.03043047001119703,-0.07334462384460494,-0.7065869277575985
136,4.6,1.0,53.0,2.1,2.0,-0.2,1.4,13.4,-5.10882936679991,-0.5304680884582922,-1.9285415433114395,-1.7280395479756407,-0.22901855962118134,-0.02691390400286764,-0.06455571879632771,-0.6012920046341605
137,4.6,1.0,53.0,2.1,2.0,-0.2,1.4,13.6,-5.166121657239273,-0.9737637428333983,-1.7930382888298482,-1.6049729144433513,-0.20395832025678828,-0.02378639404196292,-0.05687625129939988,-0.5097257455345243
138,4.6,1.0,53.0,2.1,2.0,-0.2,1.4,13.8,-4.807195977482479,-1.0114093228476122,-1.6371999453986064,-1.4749145644018427,-0.18135666503803805,-0.020990209537558258,-0.050170679518487304,-0.43115459074033424
139,4.6,1.0,53.0,2.1,2.0,-0.2,1.4,14.0,-4.285860041971318,-0.8838854857021943,-1.4721748556476086,-1.3414871129207313,-0.1611269976128824,-0.018504014937207103,-0.044275850523263216,-0.3644057246274315
140,4.6,1.0,53.0,2.1,2.0,-0.2,1.6,13.2,-4.210398827155586,0.5398117123404518,-1.824167805025354,-1.8611595194088295,-0.23550262046046555,-0.028317016316577792,-0.06864833901636302,-0.7324152392684482
141,4.6,1.0,53.0,2.1,2.0,-0.2,1.6,13.4,-5.142832250799984,-0.5983583953930065,-1.8642970693763345,-1.760723406332545,-0.21047061897115782,-0.025128010311163962,-0.06056726520182565,-0.6232874852139503
142,4.6,1.0,53.0,2.1,2.0,-0.2,1.6,13.6,-5.214503305847757,-0.9668523477157578,-1.8120091712335125,-1.6441351859248243,-0.1878419808926992,-0.022276605013757944,-0.05349083506735042,-0.5278971799998544
143,4.6,1.0,53.0,2.1,2.0,-0.2,1.6,13.8,-4.8827964996453375,-0.977428401238285,-1.7077521495521069,-1.5172482713824138,-0.1674767715157941,-0.019721384393051267,-0.04727911343798041,-0.445890408125706
144,4.6,1.0,53.0,2.1,2.0,-0.2,1.6,14.0,-4.396850245597307,-0.8537399051710963,-1.573816415388137,-1.3846340730669908,-0.14919364004163072,-0.017435992718674242,-0.04179028345970437,-0.37623993575107306
145,4.6,1.0,53.0,2.1,2.0,-0.2,1.8,13.2,-3.453318679414224,0.4806751700816676,-1.010977595928125,-1.8625507091055624,-0.2154806590406224,-0.02635792992077768,-0.06412838445976377,-0.7544985710410401
146,4.6,1.0,53.0,2.1,2.0,-0.2,1.8,13.4,-4.60885889158817,-0.5721836981829256,-1.34520573716145,-1.7761005389038473,-0.19299070042325184,-0.023460088879801333,-0.056720001390203834,-0.6421981266466901
147,4.6,1.0,53.0,2.1,2.0,-0.2,1.8,13.6,-4.862131968257017,-0.9043774522142485,-1.5014845926780254,-1.6687266753287986,-0.17273844295414165,-0.02085717744193971,-0.05021335027413443,-0.5437342773657292
148,4.6,1.0,53.0,2.1,2.0,-0.2,1.8,13.8,-4.691891014808789,-0.9210892984410748,-1.547043073689565,-1.5474691528943367,-0.15440762066282332,-0.018522840226069093,-0.04445720091462135,-0.45890182798029855
149,4.6,1.0,53.0,2.1,2.0,-0.2,1.8,14.0,-4.33433205174515,-0.8159437228459865,-1.5204517098609358,-1.417572072998155,-0.13782629638444632,-0.01643448683898896,-0.039368722354993224,-0.38673504046164453
150,4.6,1.0,53.0,2.1,2.0,-0.4,1.0,13.2,-2.563101618201472,1.7579604798229411,-1.6937963273376226,-1.5047633324284106,-0.27762862178497016,-0.032787397503852844,-0.08531249460065737,-0.7267739243688993
151,4.6,1.0,53.0,2.1,2.0,-0.4,1.0,13.4,-3.946466238296125,-0.03964106168132275,-1.54855160752777,-1.3912837964016944,-0.24804717296501622,-0.028714857529848814,-0.07454693305771798,-0.6156808091327548
152,4.6,1.0,53.0,2.1,2.0,-0.4,1.0,13.6,-4.269151333195623,-0.7603965377202258,-1.4005270187044516,-1.2770292856148444,-0.2211345240357332,-0.025110440328717232,-0.06520079908659682,-0.519752727705054
153,4.6,1.0,53.0,2.1,2.0,-0.4,1.0,13.8,-4.079926320235245,-0.9497740356018767,-1.2531261747935787,-1.1634888812550344,-0.19670555967604741,-0.021928964415565133,-0.057043169159442186,-0.4378595353337005
154,4.6,1.0,53.0,2.1,2.0,-0.4,1.0,14.0,-3.6682364618754946,-0.8923782058991492,-1.1103588646510616,-1.052986252878327,-0.174747729790397,-0.0191403100034222,-0.0499836815870367,-0.368641417066101
155,4.6,1.0,53.0,2.1,2.0,-0.4,1.2,13.2,-3.2927583231939934,1.2857717550359666,-1.885078945546411,-1.5631242724484764,-0.2571830909582786,-0.030479415669105947,-0.08005270565627143,-0.7626116479514167
156,4.6,1.0,53.0,2.1,2.0,-0.4,1.2,13.4,-4.431026950478554,-0.26558858749922365,-1.7419514448847622,-1.450510700349696,-0.23006963881198317,-0.02678087179083377,-0.07012863509589806,-0.645997072046157
157,4.6,1.0,53.0,2.1,2.0,-0.4,1.2,13.6,-4.624751210329123,-0.8657065208535641,-1.5887260530143976,-1.3355979316402227,-0.20540786848869175,-0.023505269549787045,-0.06143448408693075,-0.5443730826955289
158,4.6,1.0,53.0,2.1,2.0,-0.4,1.2,13.8,-4.35011455550557,-0.984121422865428,-1.4311796271940693,-1.219411317491904,-0.18308796518249437,-0.020611193380318582,-0.05386420339345932,-0.4578388259978965
159,4.6,1.0,53.0,2.1,2.0,-0.4,1.2,14.0,-3.879119354998693,-0.886607623891905,-1.2743272276129574,-1.1051191561855376,-0.163128127111122,-0.018050952698104084,-0.04731425398495048,-0.3845720135141164
160,4.6,1.0,53.0,2.1,2.0,-0.4,1.4,13.2,-3.693510054552462,1.0733746803598478,-2.0203123707324266,-1.6108620956656523,-0.2375075148884207,-0.02833584148902446,-0.07496924721635878,-0.7948976649204269
161,4.6,1.0,53.0,2.1,2.0,-0.4,1.4,13.4,-4.741894776758272,-0.3610554488841444,-1.9029290950857103,-1.5010007824748755,-0.21277358062798157,-0.024983683018945158,-0.06580509123159572,-0.6733470954350196
162,4.6,1.0,53.0,2.1,2.0,-0.4,1.4,13.6,-4.873501821421087,-0.8895669610938057,-1.7598455199040473,-1.3867174062179402,-0.19035390339558944,-0.022014305810444057,-0.05775790294865146,-0.5672458220506087
163,4.6,1.0,53.0,2.1,2.0,-0.4,1.4,13.8,-4.5560664754593745,-0.9677735323784873,-1.6021811224054545,-1.269544346316252,-0.17014619905967265,-0.019362448481842875,-0.05076555901905522,-0.47629326779861003
164,4.6,1.0,53.0,2.1,2.0,-0.4,1.4,14.0,-4.0656598804635,-0.8620343323564157,-1.4381826388416812,-1.1524302727775648,-0.15188189287437126,-0.01700928609352559,-0.04468686965992674,-0.3994345878600143
165,4.6,1.0,53.0,2.1,2.0,-0.4,1.6,13.2,-3.7221866344334558,1.0446284471545368,-1.9824182968586683,-1.6463496688520536,-0.21870041271904483,-0.02635792992077768,-0.07005709898658097,-0.8229316742508672
166,4.6,1.0,53.0,2.1,2.0,-0.4,1.6,13.4,-4.81535109737888,-0.346458311076276,-1.949261923553422,-1.5410340378293768,-0.1963754894095473,-0.02332580171059817,-0.06159951916197315,-0.6972960146376863
167,4.6,1.0,53.0,2.1,2.0,-0.4,1.6,13.6,-4.964048377412837,-0.84008403273765,-1.8567016884917393,-1.428798854292836,-0.17615711729740724,-0.02061244857031852,-0.054202431230805814,-0.5874918047920801
168,4.6,1.0,53.0,2.1,2.0,-0.4,1.6,13.8,-4.669304419949185,-0.9129768492421135,-1.727558875340037,-1.312101447081659,-0.15775538637535647,-0.01818900485523045,-0.04776480619329959,-0.492958050861489
169,4.6,1.0,53.0,2.1,2.0,-0.4,1.6,14.0,-4.20663188456092,-0.8242557203629985,-1.5767770075472072,-1.1935265299398452,-0.1410918585024774,-0.016029115417040884,-0.04211345117073506,-0.412838201620616
170,4.6,1.0,53.0,2.1,2.0,-0.4,1.8,13.2,-3.2285816206713207,1.1088302503339946,-1.5315084360772744,-1.668902378063649,-0.20107428432675079,-0.024524345877580345,-0.06531312334118411,-0.8460893033188768
171,4.6,1.0,53.0,2.1,2.0,-0.4,1.8,13.4,-4.502994189737365,-0.25759411009494215,-1.697787290904671,-1.5696980671491474,-0.1810303598176688,-0.02177083201240748,-0.057563374866731465,-0.7175501548917964
172,4.6,1.0,53.0,2.1,2.0,-0.4,1.8,13.6,-4.791582901205402,-0.7484085866017267,-1.7445154505548999,-1.4610792237799615,-0.16267694742418826,-0.01929969748016447,-0.050779991899617016,-0.6048230034648441
173,4.6,1.0,53.0,2.1,2.0,-0.4,1.8,13.8,-4.615892023954075,-0.8422376468079165,-1.7122915571089834,-1.346088016347494,-0.14594815828604624,-0.01708709739614278,-0.04485127725638449,-0.5073882707511075
174,4.6,1.0,53.0,2.1,2.0,-0.4,1.8,14.0,-4.244299427024089,-0.7800614461302757,-1.6265297653153539,-1.2275626724003814,-0.13079504686174914,-0.015104165649972856,-0.0396103136590682,-0.4246360170072876
175,4.6,1.0,53.0,2.1,2.0,0.0,1.0,13.2,-3.101692823402118,1.6913076227065176,-1.7958244333276525,-1.9764218113268726,-0.3305220671463758,-0.03752133285161108,-0.08071723871398717,-0.5719935627421364
176,4.6,1.0,53.0,2.1,2.0,0.0,1.0,13.4,-4.44920842529973,-0.06584713445045054,-1.6437047141371295,-1.8521171003230847,-0.29212033771909773,-0.03304718679282814,-0.07101593416882679,-0.4913560177083127
177,4.6,1.0,53.0,2.1,2.0,0.0,1.0,13.6,-4.727713678439613,-0.7567971403477713,-1.4855972946388647,-1.715080838999711,-0.2574165246915072,-0.029081323416903615,-0.0625257240026258,-0.4212148323422298
178,4.6,1.0,53.0,2.1,2.0,0.0,1.0,13.8,-4.513787989155389,-0.9475764957023785,-1.3267807886004448,-1.5710258783074096,-0.22660829371307045,-0.02557605248875916,-0.05512487090891227,-0.36109560943441465
179,4.6,1.0,53.0,2.1,2.0,0.0,1.0,14.0,-4.080193011672236,-0.9041967291850597,-1.171425627777353,-1.4246943113976158,-0.19942707050358877,-0.022478663246147335,-0.04862574994331226,-0.30934485961915925
180,4.6,1.0,53.0,2.1,2.0,0.0,1.2,13.2,-4.136830809467938,0.8558207284659147,-1.9603387297829613,-2.0187937965383753,-0.30318396660732105,-0.03488830104470253,-0.07605107442941517,-0.5993956695310771
181,4.6,1.0,53.0,2.1,2.0,0.0,1.2,13.4,-5.087398017582018,-0.4706576003227383,-1.827094511478208,-1.9091640344704501,-0.26839167455909774,-0.0308370963903144,-0.06703752081375569,-0.5142155795474537
182,4.6,1.0,53.0,2.1,2.0,0.0,1.2,13.6,-5.164217792567797,-0.9521121379220858,-1.670028758700937,-1.7787994595128112,-0.2371648945263587,-0.027240209165029228,-0.05915850534802303,-0.43971382739255205
183,4.6,1.0,53.0,2.1,2.0,0.0,1.2,13.8,-4.827091809478588,-1.0241189104272053,-1.5044690301874653,-1.636851677321829,-0.20949484105221927,-0.02404241811018437,-0.05225150263868272,-0.3758634297410026
184,4.6,1.0,53.0,2.1,2.0,0.0,1.2,14.0,-4.313677560421638,-0.913119921577163,-1.3376316915964708,-1.4895022893324494,-0.18473078636452556,-0.021192267653532326,-0.046155243064276874,-0.3213453608332202
185,4.6,1.0,53.0,2.1,2.0,0.0,1.4,13.2,-4.6871144088800065,0.318600632250309,-1.9684750246815383,-2.030943645106163,-0.2771586168091744,-0.03245607216376811,-0.07148154667811468,-0.6252001356915571
186,4.6,1.0,53.0,2.1,2.0,0.0,1.4,13.4,-5.45705411885865,-0.7277860980248079,-1.913280500099063,-1.9426234951824881,-0.24600713793188334,-0.028793923906050622,-0.06315699900733307,-0.5354059647070244
187,4.6,1.0,53.0,2.1,2.0,0.0,1.4,13.6,-5.4361900386284105,-1.0632541991071776,-1.7920932588167489,-1.8241577647277154,-0.21814381139120087,-0.02551957662217319,-0.05585592013085261,-0.45716550783254206
188,4.6,1.0,53.0,2.1,2.0,0.0,1.4,13.8,-5.035633462539408,-1.0505433563375846,-1.64183849922847,-1.6883589531644247,-0.19310867233434692,-0.022586594917811453,-0.049415784946177155,-0.3897816016105935
189,4.6,1.0,53.0,2.1,2.0,0.0,1.4,14.0,-4.492163994349539,-0.9023669100133702,-1.4799107988364995,-1.5430094393668696,-0.17070844792760909,-0.019973643240518868,-0.043726151809096336,-0.3324686031555757
190,4.6,1.0,53.0,2.1,2.0,0.0,1.6,13.2,-4.5421520684612915,0.014863201882690191,-1.5491515072062612,-2.0091157097485848,-0.2529015901964158,-0.030213351361453533,-0.0670576011762023,-0.6485755106550641
191,4.6,1.0,53.0,2.1,2.0,0.0,1.6,13.4,-5.367259319871664,-0.8531224352773279,-1.699259429355152,-1.9486099405912682,-0.22522902680793777,-0.026887548272497952,-0.05938629136653617,-0.5547646482009441
192,4.6,1.0,53.0,2.1,2.0,0.0,1.6,13.6,-5.38952400238486,-1.0876530427485704,-1.7044527023099363,-1.847701939928811,-0.20015121711185202,-0.023898090817965567,-0.05262989125913009,-0.4730371182085946
193,4.6,1.0,53.0,2.1,2.0,0.0,1.6,13.8,-5.036764235584997,-1.0322589700808749,-1.6339218330103904,-1.7225356578128412,-0.1775928601855412,-0.021219878108240664,-0.046634660626295954,-0.4026003757608123
194,4.6,1.0,53.0,2.1,2.0,0.0,1.6,14.0,-4.544840321526863,-0.8772878454765305,-1.5244640088640153,-1.5828318515559658,-0.1574140209122561,-0.018824044964276254,-0.041338476294185966,-0.3426800734596327
195,4.6,1.0,53.0,2.1,2.0,0.0,1.8,13.2,-3.391127418843098,-0.13015561422798783,-0.318044658517465,-1.9526297696866095,-0.2305948648136109,-0.028130018268711865,-0.06279492564499378,-0.6687775676837191
196,4.6,1.0,53.0,2.1,2.0,0.0,1.8,13.4,-4.523026191396639,-0.8703463298734277,-0.8685842817649245,-1.9256926478119567,-0.2057122106780298,-0.02510542015079409,-0.05573983071371913,-0.5718454704037867
197,4.6,1.0,53.0,2.1,2.0,0.0,1.8,13.6,-4.798877704888582,-1.0478136879391968,-1.1612260803813115,-1.8476492290501483,-0.18320530955679715,-0.02238830178976059,-0.04948167351540178,-0.48711342265596613
198,4.6,1.0,53.0,2.1,2.0,0.0,1.8,13.8,-4.665319731691852,-0.9881826677592471,-1.2986118646804243,-1.7376504912390374,-0.1630019975709729,-0.01994352287147194,-0.04392946505686268,-0.4139997225138359
199,4.6,1.0,53.0,2.1,2.0,0.0,1.8,14.0,-4.3478498723125085,-0.8439996949164197,-1.3427822936791927,-1.607647989410907,-0.14493912225589156,-0.017745982739143074,-0.039016061811707914,-0.3517187274992466
200,4.6,1.0,53.0,2.1,2.0,0.2,1.0,13.2,-3.6040647797635756,1.3578111580573022,-1.8096302808844484,-2.1671057851053774,-0.3606155642773956,-0.039730168180540204,-0.07811369985574856,-0.5066804395173676
201,4.6,1.0,53.0,2.1,2.0,0.2,1.0,13.4,-4.805012242868543,-0.21304089995101094,-1.661046580527909,-2.0713408563751727,-0.31665911624440923,-0.035089104203507304,-0.0689884495222941,-0.43884723604423925
202,4.6,1.0,53.0,2.1,2.0,0.2,1.0,13.6,-5.005967300094198,-0.8161457811947912,-1.5000827352050692,-1.940331201069057,-0.2777227482292801,-0.030970128602348268,-0.06099083449225873,-0.37972387130139396
203,4.6,1.0,53.0,2.1,2.0,0.2,1.0,13.8,-4.755480995809194,-0.974374937475659,-1.3383608580334112,-1.7905200912500732,-0.24303713301196694,-0.02732555055990815,-0.05394577974220738,-0.3279166457359679
204,4.6,1.0,53.0,2.1,2.0,0.2,1.0,14.0,-4.296631251112558,-0.9181324713863432,-1.1799572536256164,-1.6311545140342787,-0.2124014673754573,-0.024092618958093226,-0.04772715561557561,-0.28316577011719346
205,4.6,1.0,53.0,2.1,2.0,0.2,1.2,13.2,-4.591419761651196,0.472562720766291,-1.9405207091476768,-2.1537191142560914,-0.3288880313048139,-0.036954063922166824,-0.07374246511608362,-0.530158098670654
206,4.6,1.0,53.0,2.1,2.0,0.2,1.2,13.4,-5.417355953482911,-0.6438528704456985,-1.8299484270391986,-2.0977213768055663,-0.2898393388604745,-0.03275602194480598,-0.06526982516516,-0.45796809322200716
207,4.6,1.0,53.0,2.1,2.0,0.2,1.2,13.6,-5.423509316809941,-1.021179653587751,-1.6765084268990904,-1.9890121719799936,-0.25475148984696716,-0.029019827488809824,-0.05781437881523743,-0.3952233681920916
208,4.6,1.0,53.0,2.1,2.0,0.2,1.2,13.8,-5.0529765843530186,-1.051937683718279,-1.509589511784725,-1.8503368544043042,-0.22351466940017417,-0.025689004454761744,-0.051213601196650416,-0.34069525939412415
209,4.6,1.0,53.0,2.1,2.0,0.2,1.2,14.0,-4.521555307786912,-0.9269038061611354,-1.3415410787565634,-1.6954968794016168,-0.1960730294813402,-0.022713351994752884,-0.04537273803725839,-0.2934544239542447
210,4.6,1.0,53.0,2.1,2.0,0.2,1.4,13.2,-4.996794986131135,-0.12337474105879664,-1.835298577323556,-2.0827201226493344,-0.29947036236990243,-0.03438629291485995,-0.06947539717657492,-0.5520694926381111
211,4.6,1.0,53.0,2.1,2.0,0.2,1.4,13.4,-5.6951408253517,-0.9320129925617948,-1.8502910463139415,-2.0799866892630234,-0.26442518387921154,-0.030591112445108593,-0.06162524700630456,-0.47620855388231575
212,4.6,1.0,53.0,2.1,2.0,0.2,1.4,13.6,-5.632175844570156,-1.1475965630961582,-1.7553462733048946,-2.004531121812761,-0.2330057582585141,-0.02718498813919723,-0.05467871139990166,-0.4098324285587296
213,4.6,1.0,53.0,2.1,2.0,0.2,1.4,13.8,-5.212999164359644,-1.0827044990146533,-1.614462748169899,-1.8854592166026123,-0.20518070977414027,-0.024137799628078938,-0.04851342557230964,-0.35254076559795067
214,4.6,1.0,53.0,2.1,2.0,0.2,1.4,14.0,-4.665520534792449,-0.9167632445460185,-1.4589293744647875,-1.7417123634368181,-0.18053086183499545,-0.021411896217614412,-0.04305973631562665,-0.3031130579765886
215,4.6,1.0,53.0,2.1,2.0,0.2,1.6,13.2,-4.532238665502518,-0.48381397500634193,-1.1583332591690123,-1.9488289415021427,-0.27178964123595506,-0.03201681515201926,-0.06533696863334626,-0.5721190648037009
216,4.6,1.0,53.0,2.1,2.0,0.2,1.6,13.4,-5.378232587536331,-1.0860340669751167,-1.4605822359444574,-2.0115040128002875,-0.24059925659094006,-0.02857053035404533,-0.05806287284940481,-0.4928796120220795
217,4.6,1.0,53.0,2.1,2.0,0.2,1.6,13.6,-5.426765465643257,-1.1883520826231688,-1.545158033608459,-1.9800143059692346,-0.21279428858542815,-0.02546812070067972,-0.05160328489728272,-0.423375349259004
218,4.6,1.0,53.0,2.1,2.0,0.2,1.6,13.8,-5.097456375835463,-1.0715285459300503,-1.516167071647942,-1.8898373538977467,-0.18797250313218683,-0.02267695649061352,-0.04586031340295449,-0.36341363133396953
219,4.6,1.0,53.0,2.1,2.0,0.2,1.6,14.0,-4.6319173742085695,-0.8934437179705128,-1.4350425788434222,-1.7647388429613784,-0.16584085294744,-0.020180721418000758,-0.040788777405396104,-0.31188188266241923
220,4.6,1.0,53.0,2.1,2.0,0.2,1.8,13.2,-2.849842312571127,-0.670057687908411,0.499014777247794,-1.7514500636025332,-0.24612887483090162,-0.029820530326105654,-0.06132153223734349,-0.590078400913626
221,4.6,1.0,53.0,2.1,2.0,0.2,1.8,13.4,-4.125574535282794,-1.1244226187700406,-0.303694759728387,-1.8897382073919289,-0.21874371083686128,-0.026682980358600616,-0.054600900039076805,-0.5076913581578992
222,4.6,1.0,53.0,2.1,2.0,0.2,1.8,13.6,-4.533602872048505,-1.1625275359256193,-0.7572301222244278,-1.9119049980072305,-0.1940129142603837,-0.023857930093072355,-0.04860817961161956,-0.4354611919261515
223,4.6,1.0,53.0,2.1,2.0,0.2,1.8,13.8,-4.499731765361503,-1.0350702148862183,-0.9956538017140701,-1.8594520646729507,-0.17184173100395128,-0.02131274971179664,-0.043282502330839634,-0.3731187010416761
224,4.6,1.0,53.0,2.1,2.0,0.2,1.8,14.0,-4.266627488192171,-0.8622803161852062,-1.1143171979347244,-1.7607039535068907,-0.15204002539394423,-0.019027358386665583,-0.03856990218628198,-0.3196887345984578
225,4.6,1.0,53.0,2.1,2.0,0.4,1.0,13.2,-4.088588468497619,0.8694853860652074,-1.7892506385687739,-2.2078079661005177,-0.3940882027382031,-0.04178965603932738,-0.07539658149471506,-0.4497408096212894
226,4.6,1.0,53.0,2.1,2.0,0.4,1.0,13.4,-5.129370279144496,-0.42947160894982517,-1.6544941212050617,-2.2051071630558,-0.34367655927781016,-0.037010539788752794,-0.0668680930393748,-0.39274219382787123
227,4.6,1.0,53.0,2.1,2.0,0.4,1.0,13.6,-5.261441681475844,-0.9109198714140803,-1.4949647637549788,-2.122212464688346,-0.29911707423161715,-0.03276480711065233,-0.05932103033410385,-0.3421416699420661
228,4.6,1.0,53.0,2.1,2.0,0.4,1.0,13.8,-4.9797292242292315,-1.0173606276512146,-1.3318159288028255,-1.9907917903619818,-0.26021333661628887,-0.028999747009947896,-0.0526305187959224,-0.29791727499105036
229,4.6,1.0,53.0,2.1,2.0,0.4,1.0,14.0,-4.498287864786107,-0.9347639965126291,-1.1726517823990434,-1.8329353746376,-0.22613828867906705,-0.02564633369911462,-0.04671686451183632,-0.25943522434681654
230,4.6,1.0,53.0,2.1,2.0,0.4,1.2,13.2,-4.833102100528777,0.025380269391462207,-1.864294559461996,-2.057745852158405,-0.35727532859891653,-0.03888177464250475,-0.0713441219413653,-0.4689407331170514
231,4.6,1.0,53.0,2.1,2.0,0.4,1.2,13.4,-5.6009503193199635,-0.8385880488203838,-1.7992832683958113,-2.1439538035192527,-0.312489939853549,-0.034558230778202415,-0.06338604004122317,-0.408690987911541
232,4.6,1.0,53.0,2.1,2.0,0.4,1.2,13.6,-5.592793316987809,-1.1002797990804538,-1.6583118920680135,-2.1185980070149526,-0.27314945531543344,-0.03070531936828047,-0.05632216006051749,-0.35542668408015743
233,4.6,1.0,53.0,2.1,2.0,0.4,1.2,13.8,-5.221735986007843,-1.0829843683168292,-1.4927258080570027,-2.0216426919214427,-0.23838351893937215,-0.027260289411060512,-0.050043294904753566,-0.30869601445738226
234,4.6,1.0,53.0,2.1,2.0,0.4,1.2,14.0,-4.692789609194733,-0.9391452710842714,-1.3255132182966918,-1.8834637349355035,-0.20775663835229352,-0.024176705279387534,-0.04449296911479905,-0.2682410721317865
235,4.6,1.0,53.0,2.1,2.0,0.4,1.4,13.2,-4.89580415468663,-0.5590549340704456,-1.6191389525774866,-1.8037047039251775,-0.32299320230958983,-0.03619854187127203,-0.06737072858959436,-0.48734309134306386
236,4.6,1.0,53.0,2.1,2.0,0.4,1.4,13.4,-5.6582746127969585,-1.1212963639991358,-1.736965250223875,-2.0004046160029247,-0.2837305291322991,-0.03228915447834879,-0.05995795299531892,-0.4236307459650561
237,4.6,1.0,53.0,2.1,2.0,0.4,1.4,13.6,-5.654762439371552,-1.2186834060121328,-1.686066659167409,-2.0512824992183596,-0.24879704730119556,-0.02877509850077331,-0.053355920303147286,-0.36780180886853486
238,4.6,1.0,53.0,2.1,2.0,0.4,1.4,13.8,-5.28113169001881,-1.1068711640546098,-1.5600789663149044,-2.0044959810911678,-0.21773279237095267,-0.02561746828723699,-0.0474905843148008,-0.3188447335851379
239,4.6,1.0,53.0,2.1,2.0,0.4,1.4,14.0,-4.770021657808684,-0.9266954729100689,-1.4124559839256108,-1.8989149136468768,-0.1904555601067841,-0.02278739819303155,-0.04230044910218567,-0.27641187992412597
240,4.6,1.0,53.0,2.1,2.0,0.4,1.6,13.2,-3.9365528355701827,-0.9213628928409889,-0.6850238015176728,-1.436825962329749,-0.29175261699128896,-0.033719877479597926,-0.06348957912996411,-0.5043781052809209
241,4.6,1.0,53.0,2.1,2.0,0.4,1.6,13.4,-4.987563059141394,-1.2761871673865244,-1.1664946541422978,-1.7635515939909965,-0.2570299785002135,-0.03016566066071391,-0.05659387179184705,-0.43754013266880065
242,4.6,1.0,53.0,2.1,2.0,0.4,1.6,13.6,-5.2020447224495,-1.258821455645375,-1.3531324436189607,-1.907592749397736,-0.22596697852713987,-0.02695657464209944,-0.05044866644311696,-0.37912585417507216
243,4.6,1.0,53.0,2.1,2.0,0.4,1.6,13.8,-4.990029800974298,-1.0945807532407343,-1.3732102535432205,-1.9265849671210162,-0.1984870604937896,-0.024071283522062004,-0.04498305427841842,-0.3281124287750572
244,4.6,1.0,53.0,2.1,2.0,0.4,1.6,14.0,-4.610853118647356,-0.9024861371144652,-1.3205659294035286,-1.8680069085094146,-0.1743097277940251,-0.02148092247080058,-0.040137422212865204,-0.28386607114225626
